t(s), cv(%), R($), iR($), C($), iC($), d
447,62.325,11082.736,11566.753,45609337.39,345679.012,16.9
448,62.325,11107.477,11592.394,45609978.59,346450.617,16.9
449,62.325,11126.807,11611.872,45610619.8,347222.222,16.9
450,62.325,11162.519,11651.044,45611261,347993.827,16.9
451,62.325,11198.426,11690.212,45611902.21,348765.432,16.9
452,62.325,11211.95,11706.438,45612543.41,349537.037,16.9
453,62.325,11243.249,11740.754,45613184.61,350308.642,16.9
454,62.325,11292.381,11790.927,45613825.82,351080.247,16.9
455,62.325,11322.063,11821.251,45614467.02,351851.852,16.9
456,62.325,11338.721,11841.488,45615108.22,352623.457,16.9
457,62.325,11387.909,11891.763,45615749.43,353395.062,16.9
458,62.325,11432.04,11936.564,45616390.63,354166.667,16.9
459,62.325,11457.561,11963.775,45617031.83,354938.272,16.9
460,62.325,11479.961,11986.447,45617673.04,355709.877,16.9
461,62.325,11524.427,12032.53,45618314.24,356481.481,16.9
462,62.325,11564.756,12073.754,45618955.45,357253.086,16.9
463,62.325,11578.369,12090.4,45619596.65,358024.691,16.9
464,62.325,11618.027,12132.595,45620237.85,358796.296,16.9
465,62.325,11666.764,12183.781,45620879.06,359567.901,16.9
466,62.325,11687.371,12206.163,45621520.26,360339.506,16.9
467,62.325,11706.435,12227.796,45622161.46,361111.111,16.9
468,62.325,11748.964,12277.162,45622802.67,361882.716,16.9
469,62.325,11785.221,12315.008,45623443.87,362654.321,16.9
470,62.325,11809.458,12340.663,45624085.08,363425.926,16.9
471,62.325,11829.672,12361.612,45624726.28,364197.531,16.9
472,62.325,11871.229,12405.564,45625367.48,364969.136,16.9
473,62.325,11902.512,12438.628,45626008.69,365740.741,16.9
474,62.325,11920.617,12457.96,45626649.89,366512.346,16.9
475,62.325,11955.238,12493.172,45627291.09,367283.951,16.9
476,62.325,12006.293,12545.807,45627932.3,368055.556,16.9
477,62.325,12035.128,12575.873,45628573.5,368827.16,16.9
478,62.325,12057.385,12598.497,45629214.71,369598.765,16.9
479,62.325,12107.746,12650.105,45629855.91,370370.37,16.9
480,62.325,12151.907,12694.415,45630497.11,371141.975,16.9
481,62.325,12175.869,12718.58,45631138.32,371913.58,16.9
482,62.325,12204.229,12749.576,45631779.52,372685.185,16.9
483,62.325,12249.854,12796.375,45632420.72,373456.79,16.9
484,62.325,12287.499,12835.377,45633061.93,374228.395,16.9
485,62.325,12302.685,12851.344,45633703.13,375000,16.9
486,62.325,12348.523,12897.756,45634344.33,375771.605,16.9
487,62.325,12401.69,12951.557,45634985.54,376543.21,16.9
488,62.325,12422.563,12972.951,45635626.74,377314.815,16.9
489,62.325,12444.087,12995.139,45636267.95,378086.42,16.9
490,62.325,12494.146,13045.716,45636909.15,378858.025,16.9
491,62.325,12529.489,13081.912,45637550.35,379629.63,16.9
492,62.325,12545.938,13098.665,45638191.56,380401.235,16.9
493,62.325,12570.229,13123.047,45638832.76,381172.84,16.9
494,62.325,12615.31,13168.786,45639473.96,381944.444,16.9
495,62.325,12647.813,13202.084,45640115.17,382716.049,16.9
496,62.325,12667.373,13222.017,45640756.37,383487.654,16.9
497,62.325,12706.369,13261.3,45641397.58,384259.259,16.9
498,62.325,12757.526,13315.121,45642038.78,385030.864,16.9
499,62.325,12782.316,13345.881,45642679.98,385802.469,16.9
500,62.325,12804.004,13368.616,45643321.19,386574.074,16.9
501,62.325,12853.928,13420.917,45643962.39,387345.679,16.9
502,62.325,12892.043,13460.742,45644603.59,388117.284,16.9
503,62.325,12913.763,13485.687,45645244.8,388888.889,16.9
504,62.325,12946.671,13521.116,45645886,389660.494,16.9
505,62.325,12994.602,13569.59,45646527.21,390432.099,16.9
506,62.325,13027.697,13603.775,45647168.41,391203.704,16.9
507,62.325,13047.24,13623.517,45647809.61,391975.309,16.9
508,62.325,13095.35,13672.012,45648450.82,392746.914,16.9
509,62.325,13147.768,13726.653,45649092.02,393518.519,16.9
510,62.325,13168.244,13747.557,45649733.22,394290.123,16.9
511,62.325,13190.595,13770.525,45650374.43,395061.728,16.9
512,62.325,13240.024,13821.742,45651015.63,395833.333,16.9
513,62.325,13272.75,13856.414,45651656.83,396604.938,16.9
514,62.325,13283.797,13869.495,45652298.04,397376.543,16.9
515,62.325,13315.164,13908.813,45652939.24,398148.148,16.9
516,62.325,13359.012,13953.711,45653580.45,398919.753,16.9
517,62.325,13385.013,13981.6,45654221.65,399691.358,16.9
518,62.325,13400.233,13999.651,45654862.85,400462.963,16.9
519,62.325,13441.631,14044.039,45655504.06,401234.568,16.9
520,62.325,13496.166,14098.762,45656145.26,402006.173,16.9
521,62.325,13524.345,14128.8,45656786.46,402777.778,16.9
522,62.325,13548.179,14152.945,45657427.67,403549.383,16.9
523,62.325,13602.502,14209.638,45658068.87,404320.988,16.9
524,62.325,13640.39,14248.649,45658710.08,405092.593,16.9
525,62.325,13659.539,14270.476,45659351.28,405864.198,16.9
526,62.325,13696.7,14309.51,45659992.48,406635.802,16.9
527,62.325,13744.512,14358.127,45660633.69,407407.407,16.9
528,62.325,13775.814,14393.319,45661274.89,408179.012,16.9
529,62.325,13795.377,14414.448,45661916.09,408950.617,16.9
530,62.325,13843.64,14465.094,45662557.3,409722.222,16.9
531,62.325,13897.678,14519.838,45663198.5,410493.827,16.9
532,62.325,13916.546,14541.313,45663839.71,411265.432,16.9
533,62.325,13938.761,14564.607,45664480.91,412037.037,16.9
534,62.325,13987.749,14615.211,45665122.11,412808.642,16.9
535,62.325,14020.161,14651.838,45665763.32,413580.247,16.9
536,62.325,14034.085,14666.716,45666404.52,414351.852,16.9
537,62.325,14077.801,14711.495,45667045.72,415123.457,16.9
538,62.325,14122.788,14758.148,45667686.93,415895.062,16.9
539,62.325,14149.74,14785.36,45668328.13,416666.667,16.9
540,62.325,14169.556,14805.57,45668969.33,417438.272,16.9
541,62.325,14215.698,14852.449,45669610.54,418209.877,16.9
542,62.325,14269.953,14908.16,45670251.74,418981.481,16.9
543,62.325,14298.049,14937.218,45670892.95,419753.086,16.9
544,62.325,14321.434,14961.234,45671534.15,420524.691,16.9
545,62.325,14375.454,15016.328,45672175.35,421296.296,16.9
546,62.325,14413.976,15055.037,45672816.56,422067.901,16.9
547,62.325,14433.344,15075.612,45673457.76,422839.506,16.9
548,62.325,14477.145,15119.799,45674098.96,423611.111,16.9
549,62.325,14526.764,15169.974,45674740.17,424382.716,16.9
550,62.325,14559.781,15203.864,45675381.37,425154.321,16.9
551,62.325,14581.934,15226.317,45676022.58,425925.926,16.9
552,62.325,14634.917,15280.429,45676663.78,426697.531,16.9
553,62.325,14685.911,15334.709,45677304.98,427469.136,16.9
554,62.325,14704.364,15353.375,45677946.19,428240.741,16.9
555,62.325,14728.286,15377.906,45678587.39,429012.346,16.9
556,62.325,14778.869,15429.044,45679228.59,429783.951,16.9
557,62.325,14811.744,15462.313,45679869.8,430555.556,16.9
558,62.325,14830.462,15481.233,45680511,431327.16,16.9
559,62.325,14877.555,15528.993,45681152.21,432098.765,16.9
560,62.325,14924.669,15577.057,45681793.41,432870.37,16.9
561,62.325,14948.69,15604.884,45682434.61,433641.975,16.9
562,62.325,14968.453,15625.887,45683075.82,434413.58,16.9
563,62.325,15012.407,15672.712,45683717.02,435185.185,16.9
564,62.325,15060.982,15725.917,45684358.22,435956.79,16.9
565,62.325,15088.65,15755.03,45684999.43,436728.395,16.9
566,62.325,15115.351,15782.508,45685640.63,437500,16.9
567,62.325,15170.135,15838.753,45686281.83,438271.605,16.9
568,62.325,15205.592,15875.433,45686923.04,439043.21,16.9
569,62.325,15226.427,15898.345,45687564.24,439814.815,16.9
570,62.325,15271.094,15943.928,45688205.45,440586.42,16.9
571,62.325,15321.604,15995.47,45688846.65,441358.025,16.9
572,62.325,15352.923,16028.201,45689487.85,442129.63,16.9
573,62.325,15376.77,16052.286,45690129.06,442901.235,16.9
574,62.325,15431.572,16107.548,45690770.26,443672.84,16.9
575,62.325,15481.403,16161.611,45691411.46,444444.444,16.9
576,62.325,15495.227,16176.233,45692052.67,445216.049,16.9
577,62.325,15523.839,16214.362,45692693.87,445987.654,16.9
578,62.325,15573.985,16265.1,45693335.08,446759.259,16.9
579,62.325,15601.466,16298.556,45693976.28,447530.864,16.9
580,62.325,15619.716,16318.394,45694617.48,448302.469,16.9
581,62.325,15666.73,16368.9,45695258.69,449074.074,16.9
582,62.325,15717.433,16420.456,45695899.89,449845.679,16.9
583,62.325,15742.254,16447.068,45696541.09,450617.284,16.9
584,62.325,15763.966,16469.446,45697182.3,451388.889,16.9
585,62.325,15813.735,16520.978,45697823.5,452160.494,16.9
586,62.325,15863.728,16572.521,45698464.71,452932.099,16.9
587,62.325,15878.992,16590.426,45699105.91,453703.704,16.9
588,62.325,15908.196,16621.605,45699747.11,454475.309,16.9
589,62.325,15962.174,16677.923,45700388.32,455246.914,16.9
590,62.325,15997.437,16714.199,45701029.52,456018.519,16.9
591,62.325,16015.595,16737.438,45701670.72,456790.123,16.9
592,62.325,16061.858,16787.215,45702311.93,457561.728,16.9
593,62.325,16114.085,16840.159,45702953.13,458333.333,16.9
594,62.325,16144.864,16873.02,45703594.33,459104.938,16.9
595,62.325,16167.288,16898.024,45704235.54,459876.543,16.9
596,62.325,16221.797,16954.831,45704876.74,460648.148,16.9
597,62.325,16269.847,17004.252,45705517.95,461419.753,16.9
598,62.325,16282.519,17018.797,45706159.15,462191.358,16.9
599,62.325,16325.161,17063.235,45706800.35,462962.963,16.9
600,62.325,16374.661,17113.76,45707441.56,463734.568,16.9
601,62.325,16403.018,17142.658,45708082.76,464506.173,16.9
602,62.325,16426.738,17166.612,45708723.96,465277.778,16.9
603,62.325,16476.06,17217.696,45709365.17,466049.383,16.9
604,62.325,16528.367,17270.818,45710006.37,466820.988,16.9
605,62.325,16553.286,17296.065,45710647.58,467592.593,16.9
606,62.325,16575.782,17318.743,45711288.78,468364.198,16.9
607,62.325,16625.604,17370.866,45711929.98,469135.802,16.9
608,62.325,16674.539,17420.646,45712571.19,469907.407,16.9
609,62.325,16691.221,17437.616,45713212.39,470679.012,16.9
610,62.325,16732.926,17480.492,45713853.59,471450.617,16.9
611,62.325,16786.523,17536.526,45714494.8,472222.222,16.9
612,62.325,16820.85,17571.302,45715136,472993.827,16.9
613,62.325,16842.192,17593.133,45715777.21,473765.432,16.9
614,62.325,16889.632,17641.427,45716418.41,474537.037,16.9
615,62.325,16942.822,17695.657,45717059.61,475308.642,16.9
616,62.325,16973.507,17726.822,45717700.82,476080.247,16.9
617,62.325,16998.886,17752.613,45718342.02,476851.852,16.9
618,62.325,17057.638,17811.9,45718983.22,477623.457,16.9
619,62.325,17103.442,17858.015,45719624.43,478395.062,16.9
620,62.325,17124.008,17878.911,45720265.63,479166.667,16.9
621,62.325,17169.804,17927.723,45720906.83,479938.272,16.9
622,62.325,17223.267,17982.369,45721548.04,480709.877,16.9
623,62.325,17252.619,18013.483,45722189.24,481481.481,16.9
624,62.325,17276.55,18038.314,45722830.45,482253.086,16.9
625,62.325,17325.287,18091.358,45723471.65,483024.691,16.9
626,62.325,17378.816,18148.016,45724112.85,483796.296,16.9
627,62.325,17401.119,18173.379,45724754.06,484567.901,16.9
628,62.325,17423.442,18196.339,45725395.26,485339.506,16.9
629,62.325,17478.68,18253.041,45726036.46,486111.111,16.9
630,62.325,17517.479,18293.659,45726677.67,486882.716,16.9
631,62.325,17535.832,18312.334,45727318.87,487654.321,16.9
632,62.325,17579.481,18357.17,45727960.08,488425.926,16.9
633,62.325,17632.481,18411.815,45728601.28,489197.531,16.9
634,62.325,17664.835,18446.345,45729242.48,489969.136,16.9
635,62.325,17687.548,18469.657,45729883.69,490740.741,16.9
636,62.325,17736.501,18519.529,45730524.89,491512.346,16.9
637,62.325,17788.07,18573.701,45731166.09,492283.951,16.9
638,62.325,17816.433,18602.442,45731807.3,493055.556,16.9
639,62.325,17842.869,18629.166,45732448.5,493827.16,16.9
640,62.325,17900.513,18689.972,45733089.71,494598.765,16.9
641,62.325,17938.123,18734.703,45733730.91,495370.37,16.9
642,62.325,17955.047,18753.194,45734372.11,496141.975,16.9
643,62.325,18007.149,18808.654,45735013.32,496913.58,16.9
644,62.325,18061.441,18863.419,45735654.52,497685.185,16.9
645,62.325,18088.763,18894.166,45736295.72,498456.79,16.9
646,62.325,18113.238,18920.402,45736936.93,499228.395,16.9
647,62.325,18166.881,18975.236,45737578.13,500000,16.9
648,62.325,18222.198,19031.675,45738219.33,500771.605,16.9
649,62.325,18239.247,19051.151,45738860.54,501543.21,16.9
650,62.325,18265.848,19078.946,45739501.74,502314.815,16.9
651,62.325,18321.263,19138.47,45740142.95,503086.42,16.9
652,62.325,18356.585,19177.694,45740784.15,503858.025,16.9
653,62.325,18373.962,19200.323,45741425.35,504629.63,16.9
654,62.325,18418.689,19249.229,45742066.56,505401.235,16.9
655,62.325,18473.392,19304.797,45742707.76,506172.84,16.9
656,62.325,18504.786,19337.598,45743348.96,506944.444,16.9
657,62.325,18525.917,19361.954,45743990.17,507716.049,16.9
658,62.325,18570.148,19409.356,45744631.37,508487.654,16.9
659,62.325,18620.362,19459.848,45745272.58,509259.259,16.9
660,62.325,18646.712,19490.128,45745913.78,510030.864,16.9
661,62.325,18676.912,19521.294,45746554.98,510802.469,16.9
662,62.325,18737.668,19583.462,45747196.19,511574.074,16.9
663,62.325,18775.592,19621.975,45747837.39,512345.679,16.9
664,62.325,18796.379,19643.19,45748478.59,513117.284,16.9
665,62.325,18851.353,19700.543,45749119.8,513888.889,16.9
666,62.325,18906.773,19756.762,45749761,514660.494,16.9
667,62.325,18934.645,19784.853,45750402.21,515432.099,16.9
668,62.325,18960.733,19811.512,45751043.41,516203.704,16.9
669,62.325,19015.883,19867.371,45751684.61,516975.309,16.9
670,62.325,19068.343,19923.623,45752325.82,517746.914,16.9
671,62.325,19083.372,19939.052,45752967.02,518518.519,16.9
672,62.325,19127.005,19983.118,45753608.22,519290.123,16.9
673,62.325,19182.774,20040.917,45754249.43,520061.728,16.9
674,62.325,19216.66,20075.38,45754890.63,520833.333,16.9
675,62.325,19235.004,20095.407,45755531.83,521604.938,16.9
676,62.325,19287.464,20148.786,45756173.04,522376.543,16.9
677,62.325,19340.059,20202.53,45756814.24,523148.148,16.9
678,62.325,19374.142,20236.856,45757455.45,523919.753,16.9
679,62.325,19398.796,20262.403,45758096.65,524691.358,16.9
680,62.325,19451.136,20315.029,45758737.85,525462.963,16.9
681,62.325,19499.7,20364.067,45759379.06,526234.568,16.9
682,62.325,19522.14,20386.941,45760020.26,527006.173,16.9
683,62.325,19556.267,20422.275,45760661.46,527777.778,16.9
684,62.325,19618.305,20486.31,45761302.67,528549.383,16.9
685,62.325,19655.848,20525.206,45761943.87,529320.988,16.9
686,62.325,19677.581,20547.283,45762585.08,530092.593,16.9
687,62.325,19738.097,20609.048,45763226.28,530864.198,16.9
688,62.325,19792.866,20666.559,45763867.48,531635.802,16.9
689,62.325,19818.059,20697.529,45764508.69,532407.407,16.9
690,62.325,19844.779,20724.705,45765149.89,533179.012,16.9
691,62.325,19900.712,20781.469,45765791.09,533950.617,16.9
692,62.325,19951.066,20834.161,45766432.3,534722.222,16.9
693,62.325,19966.253,20850.072,45767073.5,535493.827,16.9
694,62.325,20013.929,20897.902,45767714.71,536265.432,16.9
695,62.325,20070.717,20956.696,45768355.91,537037.037,16.9
696,62.325,20099.704,20987.646,45768997.11,537808.642,16.9
697,62.325,20122.452,21011.023,45769638.32,538580.247,16.9
698,62.325,20175.988,21065.53,45770279.52,539351.852,16.9
699,62.325,20227.129,21119.65,45770920.72,540123.457,16.9
700,62.325,20256.417,21152.613,45771561.93,540895.062,16.9
701,62.325,20281.518,21178.226,45772203.13,541666.667,16.9
702,62.325,20326.155,21226.757,45772844.33,542438.272,16.9
703,62.325,20371.092,21275.883,45773485.54,543209.877,16.9
704,62.325,20390.038,21298.511,45774126.74,543981.481,16.9
705,62.325,20427.74,21340.705,45774767.95,544753.086,16.9
706,62.325,20489.168,21402.281,45775409.15,545524.691,16.9
707,62.325,20526.705,21440.683,45776050.35,546296.296,16.9
708,62.325,20547.828,21464.067,45776691.56,547067.901,16.9
709,62.325,20610.306,21527.84,45777332.76,547839.506,16.9
710,62.325,20667.084,21585.201,45777973.96,548611.111,16.9
711,62.325,20694.901,21615.221,45778615.17,549382.716,16.9
712,62.325,20722.049,21642.943,45779256.37,550154.321,16.9
713,62.325,20776.888,21701.295,45779897.58,550925.926,16.9
714,62.325,20826.288,21752.547,45780538.78,551697.531,16.9
715,62.325,20845.891,21775.358,45781179.98,552469.136,16.9
716,62.325,20895.806,21827.333,45781821.19,553240.741,16.9
717,62.325,20955.549,21891.751,45782462.39,554012.346,16.9
718,62.325,20980.532,21919.764,45783103.59,554783.951,16.9
719,62.325,21003.505,21945.08,45783744.8,555555.556,16.9
720,62.325,21059.75,22005.189,45784386,556327.16,16.9
721,62.325,21111.903,22057.754,45785027.21,557098.765,16.9
722,62.325,21135.397,22088.128,45785668.41,557870.37,16.9
723,62.325,21161.851,22116.754,45786309.61,558641.975,16.9
724,62.325,21208.742,22166.022,45786950.82,559413.58,16.9
725,62.325,21252.379,22211.408,45787592.02,560185.185,16.9
726,62.325,21270.762,22234.506,45788233.22,560956.79,16.9
727,62.325,21312.9,22278.68,45788874.43,561728.395,16.9
728,62.325,21375.11,22341.89,45789515.63,562500,16.9
729,62.325,21411.73,22379.276,45790156.83,563271.605,16.9
730,62.325,21437.592,22405.358,45790798.04,564043.21,16.9
731,62.325,21500.3,22470.067,45791439.24,564814.815,16.9
732,62.325,21555.799,22526.712,45792080.45,565586.42,16.9
733,62.325,21580.716,22551.692,45792721.65,566358.025,16.9
734,62.325,21619.849,22591.688,45793362.85,567129.63,16.9
735,62.325,21676.331,22649.412,45794004.06,567901.235,16.9
736,62.325,21724.608,22700.1,45794645.26,568672.84,16.9
737,62.325,21744.061,22720.801,45795286.46,569444.444,16.9
738,62.325,21800.507,22777.708,45795927.67,570216.049,16.9
739,62.325,21867.038,22845.232,45796568.87,570987.654,16.9
740,62.325,21892.273,22871.37,45797210.08,571759.259,16.9
741,62.325,21917.225,22897.985,45797851.28,572530.864,16.9
742,62.325,21974.44,22956.781,45798492.48,573302.469,16.9
743,62.325,22023.061,23006.966,45799133.69,574074.074,16.9
744,62.325,22047.218,23031.445,45799774.89,574845.679,16.9
745,62.325,22077.994,23062.331,45800416.09,575617.284,16.9
746,62.325,22126.512,23112.433,45801057.3,576388.889,16.9
747,62.325,22168.632,23155.163,45801698.5,577160.494,16.9
748,62.325,22192.46,23179.536,45802339.71,577932.099,16.9
749,62.325,22239.99,23227.85,45802980.91,578703.704,16.9
750,62.325,22303.577,23293.418,45803622.11,579475.309,16.9
751,62.325,22337.842,23331.605,45804263.32,580246.914,16.9
752,62.325,22364.166,23359.582,45804904.52,581018.519,16.9
753,62.325,22427.72,23425.442,45805545.72,581790.123,16.9
754,62.325,22478.098,23477.214,45806186.93,582561.728,16.9
755,62.325,22500.568,23503.341,45806828.13,583333.333,16.9
756,62.325,22548.627,23551.92,45807469.33,584104.938,16.9
757,62.325,22606.216,23609.92,45808110.54,584876.543,16.9
758,62.325,22645.08,23652.514,45808751.74,585648.148,16.9
759,62.325,22668.598,23676.472,45809392.95,586419.753,16.9
760,62.325,22723.443,23734.73,45810034.15,587191.358,16.9
761,62.325,22789.881,23804.187,45810675.35,587962.963,16.9
762,62.325,22814.977,23829.986,45811316.56,588734.568,16.9
763,62.325,22841.01,23856.69,45811957.76,589506.173,16.9
764,62.325,22903.34,23920.495,45812598.96,590277.778,16.9
765,62.325,22942.954,23965.711,45813240.17,591049.383,16.9
766,62.325,22956.487,23981.663,45813881.37,591820.988,16.9
767,62.325,22992.801,24030.98,45814522.58,592592.593,16.9
768,62.325,23042.457,24080.946,45815163.78,593364.198,16.9
769,62.325,23080.988,24120.805,45815804.98,594135.802,16.9
770,62.325,23100.26,24141.774,45816446.19,594907.407,16.9
771,62.325,23147.352,24193.112,45817087.39,595679.012,16.9
772,62.325,23213.419,24260.196,45817728.59,596450.617,16.9
773,62.325,23248.918,24297.604,45818369.8,597222.222,16.9
774,62.325,23277.994,24326.939,45819011,597993.827,16.9
775,62.325,23344.049,24395.544,45819652.21,598765.432,16.9
776,62.325,23391.463,24444.6,45820293.41,599537.037,16.9
777,62.325,23408.979,24468.068,45820934.61,600308.642,16.9
778,62.325,23456.046,24521.501,45821575.82,601080.247,16.9
779,62.325,23514.253,24581.875,45822217.02,601851.852,16.9
780,62.325,23554.656,24624.807,45822858.22,602623.457,16.9
781,62.325,23578.068,24650.154,45823499.43,603395.062,16.9
782,62.325,23636.415,24710.691,45824140.63,604166.667,16.9
783,62.325,23705.069,24780.077,45824781.83,604938.272,16.9
784,62.325,23729.003,24805.823,45825423.04,605709.877,16.9
785,62.325,23754.119,24832.566,45826064.24,606481.481,16.9
786,62.325,23812.01,24896.96,45826705.45,607253.086,16.9
787,62.325,23850.836,24937.32,45827346.65,608024.691,16.9
788,62.325,23867.986,24955.127,45827987.85,608796.296,16.9
789,62.325,23919.114,25011.464,45828629.06,609567.901,16.9
790,62.325,23970.296,25062.861,45829270.26,610339.506,16.9
791,62.325,24008.798,25101.748,45829911.46,611111.111,16.9
792,62.325,24033.024,25126.223,45830552.67,611882.716,16.9
793,62.325,24083.973,25178.171,45831193.87,612654.321,16.9
794,62.325,24151.217,25247.216,45831835.08,613425.926,16.9
795,62.325,24185.712,25281.954,45832476.28,614197.531,16.9
796,62.325,24215.544,25312.268,45833117.48,614969.136,16.9
797,62.325,24284.414,25382.531,45833758.69,615740.741,16.9
798,62.325,24328.793,25430.362,45834399.89,616512.346,16.9
