# t(s), cv(%), R($), iR($), C($), iC($), d
7573.000,74.925,17.479,17.479,770.833,771.605,0.000
7574.000,74.925,3.099,3.099,770.833,771.605,0.000
7575.000,74.925,15.126,15.126,770.833,771.605,0.000
7576.000,74.925,25.203,25.203,770.833,771.605,0.000
7577.000,74.925,10.761,10.761,770.833,771.605,0.000
7578.000,74.925,7.422,7.422,770.833,771.605,0.000
7579.000,74.925,20.674,20.674,770.833,771.605,0.000
7580.000,74.925,16.934,16.934,770.833,771.605,0.000
7581.000,74.925,34.399,34.399,770.833,771.605,0.000
7582.000,74.925,11.322,11.322,770.833,771.605,0.000
7583.000,74.925,19.422,19.422,770.833,771.605,0.000
7584.000,74.925,37.364,37.370,770.833,771.605,0.000
7585.000,74.925,4.856,4.856,770.833,771.605,0.000
7586.000,74.925,14.750,14.750,770.833,771.605,0.000
7587.000,74.925,18.449,18.450,770.833,771.605,0.000
7588.000,74.925,10.025,10.030,770.833,771.605,0.000
7589.000,74.925,5.458,5.458,770.833,771.605,0.000
7590.000,74.925,14.061,14.061,770.833,771.605,0.000
7591.000,74.925,35.073,35.073,770.833,771.605,0.000
7592.000,74.925,7.897,7.897,770.833,771.605,0.000
7593.000,74.925,7.236,7.236,770.833,771.605,0.000
7594.000,74.925,17.668,17.668,770.833,771.605,0.000
7595.000,74.925,19.565,19.565,770.833,771.605,0.000
7596.000,74.925,9.088,9.088,770.833,771.605,0.000
7597.000,74.925,13.089,13.089,770.833,771.605,0.000
7598.000,74.925,23.512,23.512,770.833,771.605,0.000
7599.000,74.925,7.903,7.903,770.833,771.605,0.000
7600.000,74.925,7.173,7.173,770.833,771.605,0.000
7601.000,74.925,18.596,18.596,770.833,771.605,0.000
7602.000,74.925,23.189,23.189,770.833,771.605,0.000
7603.000,74.925,7.919,7.919,770.833,771.605,0.000
7604.000,74.925,6.641,6.641,770.833,771.605,0.000
7605.000,74.925,19.634,19.667,770.833,771.605,0.000
7606.000,74.925,36.986,36.986,770.833,771.605,0.000
7607.000,74.925,3.879,3.879,770.833,771.605,0.000
7608.000,74.925,10.390,10.390,770.833,771.605,0.000
7609.000,74.925,23.939,23.939,770.833,771.605,0.000
7610.000,74.925,9.851,9.851,770.833,771.605,0.000
7611.000,74.925,7.014,7.014,770.833,771.605,0.000
7612.000,74.925,14.830,14.830,770.833,771.605,0.000
7613.000,74.925,21.423,21.423,770.833,771.605,0.000
7614.000,74.925,3.892,3.892,770.833,771.605,0.000
7615.000,74.925,9.386,9.386,770.833,771.605,0.000
7616.000,74.925,15.349,15.349,770.833,771.605,0.000
7617.000,74.925,12.714,12.714,770.833,771.605,0.000
7618.000,74.925,3.874,3.874,770.833,771.605,0.000
7619.000,74.925,22.027,22.027,770.833,771.605,0.000
7620.000,74.925,17.226,17.226,770.833,771.605,0.000
7621.000,74.925,11.106,11.106,770.833,771.605,0.000
7622.000,74.925,12.610,12.610,770.833,771.605,0.000
7623.000,74.925,19.783,19.783,770.833,771.605,0.000
7624.000,74.925,18.296,18.296,770.833,771.605,0.000
7625.000,74.925,5.817,5.817,770.833,771.605,0.000
7626.000,74.925,7.638,7.638,770.833,771.605,0.000
7627.000,74.925,30.342,30.342,770.833,771.605,0.000
7628.000,74.925,12.169,12.169,770.833,771.605,0.000
7629.000,74.925,6.356,6.356,770.833,771.605,0.000
7630.000,74.925,18.197,18.197,770.833,771.605,0.000
7631.000,74.925,19.447,19.447,770.833,771.605,0.000
7632.000,74.925,5.961,5.961,770.833,771.605,0.000
7633.000,74.925,9.375,9.375,770.833,771.605,0.000
7634.000,74.925,18.630,18.630,770.833,771.605,0.000
7635.000,74.925,16.181,16.181,770.833,771.605,0.000
7636.000,74.925,4.967,4.967,770.833,771.605,0.000
7637.000,74.925,18.238,18.238,770.833,771.605,0.000
7638.000,74.925,20.920,20.920,770.833,771.605,0.000
7639.000,74.925,15.318,15.318,770.833,771.605,0.000
7640.000,74.925,13.909,13.909,770.833,771.605,0.000
7641.000,74.925,19.993,19.993,770.833,771.605,0.000
7642.000,74.925,16.681,16.681,770.833,771.605,0.000
7643.000,74.925,10.658,10.658,770.833,771.605,0.000
7644.000,74.925,10.099,10.099,770.833,771.605,0.000
7645.000,74.925,26.135,26.135,770.833,771.605,0.000
7646.000,74.925,13.376,13.381,770.833,771.605,0.000
7647.000,74.925,11.273,11.273,770.833,771.605,0.000
7648.000,74.925,11.318,11.318,770.833,771.605,0.000
7649.000,74.925,17.932,17.932,770.833,771.605,0.000
7650.000,74.925,37.524,37.540,770.833,771.605,0.000
7651.000,74.925,4.715,4.715,770.833,771.605,0.000
7652.000,74.925,16.691,16.691,770.833,771.605,0.000
7653.000,74.925,17.215,17.216,770.833,771.605,0.000
7654.000,74.925,10.631,10.634,770.833,771.605,0.000
7655.000,74.925,7.786,7.786,770.833,771.605,0.000
7656.000,74.925,19.541,19.541,770.833,771.605,0.000
7657.000,74.925,22.585,22.585,770.833,771.605,0.000
7658.000,74.925,8.355,8.355,770.833,771.605,0.000
7659.000,74.925,12.056,12.056,770.833,771.605,0.000
7660.000,74.925,30.363,30.363,770.833,771.605,0.000
7661.000,74.925,8.625,8.625,770.833,771.605,0.000
7662.000,74.925,11.852,11.852,770.833,771.605,0.000
7663.000,74.925,39.542,39.542,770.833,771.605,0.000
7664.000,74.925,25.148,25.148,770.833,771.605,0.000
7665.000,74.925,8.844,8.844,770.833,771.605,0.000
7666.000,74.925,7.625,7.625,770.833,771.605,0.000
7667.000,74.925,25.717,25.717,770.833,771.605,0.000
7668.000,74.925,25.455,25.455,770.833,771.605,0.000
7669.000,74.925,4.237,4.237,770.833,771.605,0.000
7670.000,74.925,22.793,22.793,770.833,771.605,0.000
7671.000,74.925,24.220,24.220,770.833,771.605,0.000
7672.000,74.925,10.833,10.833,770.833,771.605,0.000
7673.000,74.925,4.451,4.451,770.833,771.605,0.000
7674.000,74.925,14.721,14.721,770.833,771.605,0.000
7675.000,74.925,37.594,37.594,770.833,771.605,0.000
7676.000,74.925,7.935,7.935,770.833,771.605,0.000
7677.000,74.925,8.802,8.802,770.833,771.605,0.000
7678.000,74.925,26.985,26.985,770.833,771.605,0.000
7679.000,74.925,18.015,18.015,770.833,771.605,0.000
7680.000,74.925,5.008,5.008,770.833,771.605,0.000
7681.000,74.925,21.541,21.541,770.833,771.605,0.000
7682.000,74.925,23.551,23.551,770.833,771.605,0.000
7683.000,74.925,6.278,6.278,770.833,771.605,0.000
7684.000,74.925,4.049,4.049,770.833,771.605,0.000
7685.000,74.925,31.119,31.119,770.833,771.605,0.000
7686.000,74.925,16.522,16.522,770.833,771.605,0.000
7687.000,74.925,11.007,11.007,770.833,771.605,0.000
7688.000,74.925,15.720,15.720,770.833,771.605,0.000
7689.000,74.925,16.756,16.756,770.833,771.605,0.000
7690.000,74.925,15.716,15.716,770.833,771.605,0.000
7691.000,74.925,6.438,6.438,770.833,771.605,0.000
7692.000,74.925,16.158,16.158,770.833,771.605,0.000
7693.000,74.925,20.282,20.282,770.833,771.605,0.000
7694.000,74.925,9.634,9.634,770.833,771.605,0.000
7695.000,74.925,4.962,4.962,770.833,771.605,0.000
7696.000,74.925,19.825,19.825,770.833,771.605,0.000
7697.000,74.925,16.233,16.233,770.833,771.605,0.000
7698.000,74.925,3.645,3.645,770.833,771.605,0.000
7699.000,74.925,10.689,10.689,770.833,771.605,0.000
7700.000,74.925,22.996,22.996,770.833,771.605,0.000
7701.000,74.925,31.100,31.100,770.833,771.605,0.000
7702.000,74.925,4.889,4.889,770.833,771.605,0.000
7703.000,74.925,17.553,17.553,770.833,771.605,0.000
7704.000,74.925,41.352,41.352,770.833,771.605,0.000
7705.000,74.925,10.435,10.435,770.833,771.605,0.000
7706.000,74.925,13.153,13.153,770.833,771.605,0.000
7707.000,74.925,17.988,17.988,770.833,771.605,0.000
7708.000,74.925,23.027,23.028,770.833,771.605,0.000
7709.000,74.925,5.755,5.755,770.833,771.605,0.000
7710.000,74.925,13.876,13.876,770.833,771.605,0.000
7711.000,74.925,27.798,27.798,770.833,771.605,0.000
7712.000,74.925,19.529,19.542,770.833,771.605,0.000
7713.000,74.925,8.556,8.556,770.833,771.605,0.000
7714.000,74.925,30.317,30.319,770.833,771.605,0.000
7715.000,74.925,17.295,17.295,770.833,771.605,0.000
7716.000,74.925,23.079,23.083,770.833,771.605,0.000
7717.000,74.925,6.302,6.302,770.833,771.605,0.000
7718.000,74.925,19.837,19.837,770.833,771.605,0.000
7719.000,74.925,21.160,21.160,770.833,771.605,0.000
7720.000,74.925,4.598,4.598,770.833,771.605,0.000
7721.000,74.925,7.990,7.990,770.833,771.605,0.000
7722.000,74.925,28.184,28.184,770.833,771.605,0.000
7723.000,74.925,16.521,16.521,770.833,771.605,0.000
7724.000,74.925,10.490,10.490,770.833,771.605,0.000
7725.000,74.925,10.446,10.446,770.833,771.605,0.000
7726.000,74.925,33.133,33.133,770.833,771.605,0.000
7727.000,74.925,10.053,10.053,770.833,771.605,0.000
7728.000,74.925,7.939,7.939,770.833,771.605,0.000
7729.000,74.925,52.763,52.763,770.833,771.605,0.000
7730.000,74.925,16.142,16.142,770.833,771.605,0.000
7731.000,74.925,6.899,6.899,770.833,771.605,0.000
7732.000,74.925,14.081,14.081,770.833,771.605,0.000
7733.000,74.925,22.227,22.227,770.833,771.605,0.000
7734.000,74.925,12.785,12.785,770.833,771.605,0.000
7735.000,74.925,5.383,5.383,770.833,771.605,0.000
7736.000,74.925,18.363,18.363,770.833,771.605,0.000
7737.000,74.925,26.477,26.477,770.833,771.605,0.000
7738.000,74.925,8.856,8.856,770.833,771.605,0.000
7739.000,74.925,7.331,7.331,770.833,771.605,0.000
7740.000,74.925,23.108,23.108,770.833,771.605,0.000
7741.000,74.925,33.226,33.226,770.833,771.605,0.000
7742.000,74.925,21.759,21.759,770.833,771.605,0.000
7743.000,74.925,12.524,12.524,770.833,771.605,0.000
7744.000,74.925,38.933,38.933,770.833,771.605,0.000
7745.000,74.925,11.478,11.478,770.833,771.605,0.000
7746.000,74.925,5.711,5.711,770.833,771.605,0.000
7747.000,74.925,24.441,24.441,770.833,771.605,0.000
7748.000,74.925,22.056,22.056,770.833,771.605,0.000
7749.000,74.925,8.765,8.765,770.833,771.605,0.000
7750.000,74.925,9.604,9.604,770.833,771.605,0.000
7751.000,74.925,29.365,29.365,770.833,771.605,0.000
7752.000,74.925,18.470,18.470,770.833,771.605,0.000
7753.000,74.925,5.417,5.417,770.833,771.605,0.000
7754.000,74.925,35.407,35.407,770.833,771.605,0.000
7755.000,74.925,31.453,31.453,770.833,771.605,0.000
7756.000,74.925,11.906,11.906,770.833,771.605,0.000
7757.000,74.925,10.476,10.476,770.833,771.605,0.000
7758.000,74.925,17.812,17.812,770.833,771.605,0.000
7759.000,74.925,17.257,17.257,770.833,771.605,0.000
7760.000,74.925,12.748,12.748,770.833,771.605,0.000
7761.000,74.925,8.366,8.366,770.833,771.605,0.000
7762.000,74.925,16.677,16.677,770.833,771.605,0.000
7763.000,74.925,13.308,13.308,770.833,771.605,0.000
7764.000,74.925,8.488,8.488,770.833,771.605,0.000
7765.000,74.925,18.347,18.347,770.833,771.605,0.000
7766.000,74.925,16.359,16.359,770.833,771.605,0.000
7767.000,74.925,10.491,10.491,770.833,771.605,0.000
7768.000,74.925,6.977,6.977,770.833,771.605,0.000
7769.000,74.925,10.898,10.898,770.833,771.605,0.000
7770.000,74.925,69.081,69.081,770.833,771.605,0.000
7771.000,74.925,6.099,6.099,770.833,771.605,0.000
7772.000,74.925,7.525,7.527,770.833,771.605,0.000
7773.000,74.925,46.166,46.167,770.833,771.605,0.000
7774.000,74.925,24.910,24.923,770.833,771.605,0.000
7775.000,74.925,5.062,5.103,770.833,771.605,0.000
7776.000,74.925,20.228,20.228,770.833,771.605,0.000
7777.000,74.925,20.188,20.188,770.833,771.605,0.000
7778.000,74.925,9.404,9.405,770.833,771.605,0.000
7779.000,74.925,9.647,9.647,770.833,771.605,0.000
7780.000,74.925,34.372,34.372,770.833,771.605,0.000
7781.000,74.925,16.843,16.843,770.833,771.605,0.000
7782.000,74.925,26.539,26.539,770.833,771.605,0.000
7783.000,74.925,9.617,9.617,770.833,771.605,0.000
7784.000,74.925,21.976,21.976,770.833,771.605,0.000
7785.000,74.925,15.407,15.407,770.833,771.605,0.000
7786.000,74.925,4.306,4.306,770.833,771.605,0.000
7787.000,74.925,13.564,13.564,770.833,771.605,0.000
7788.000,74.925,18.375,18.375,770.833,771.605,0.000
7789.000,74.925,8.461,8.461,770.833,771.605,0.000
7790.000,74.925,6.385,6.385,770.833,771.605,0.000
7791.000,74.925,17.973,17.973,770.833,771.605,0.000
7792.000,74.925,33.323,33.323,770.833,771.605,0.000
7793.000,74.925,5.635,5.635,770.833,771.605,0.000
7794.000,74.925,7.069,7.069,770.833,771.605,0.000
7795.000,74.925,43.790,43.797,770.833,771.605,0.000
7796.000,74.925,10.869,10.869,770.833,771.605,0.000
7797.000,74.925,5.320,5.320,770.833,771.605,0.000
7798.000,74.925,19.676,19.676,770.833,771.605,0.000
7799.000,74.925,23.533,23.533,770.833,771.605,0.000
7800.000,74.925,7.642,7.642,770.833,771.605,0.000
7801.000,74.925,6.833,6.833,770.833,771.605,0.000
7802.000,74.925,19.324,19.324,770.833,771.605,0.000
7803.000,74.925,17.440,17.440,770.833,771.605,0.000
7804.000,74.925,3.951,3.951,770.833,771.605,0.000
7805.000,74.925,8.925,8.925,770.833,771.605,0.000
7806.000,74.925,20.541,20.541,770.833,771.605,0.000
7807.000,74.925,12.281,12.281,770.833,771.605,0.000
7808.000,74.925,22.638,22.638,770.833,771.605,0.000
7809.000,74.925,18.236,18.236,770.833,771.605,0.000
7810.000,74.925,18.104,18.104,770.833,771.605,0.000
7811.000,74.925,34.696,34.696,770.833,771.605,0.000
7812.000,74.925,6.945,6.945,770.833,771.605,0.000
7813.000,74.925,26.535,26.535,770.833,771.605,0.000
7814.000,74.925,19.889,19.889,770.833,771.605,0.000
7815.000,74.925,5.747,5.747,770.833,771.605,0.000
7816.000,74.925,13.571,13.571,770.833,771.605,0.000
7817.000,74.925,28.427,28.427,770.833,771.605,0.000
7818.000,74.925,10.220,10.220,770.833,771.605,0.000
7819.000,74.925,6.321,6.321,770.833,771.605,0.000
7820.000,74.925,33.485,33.485,770.833,771.605,0.000
7821.000,74.925,19.492,19.492,770.833,771.605,0.000
7822.000,74.925,10.871,10.871,770.833,771.605,0.000
7823.000,74.925,8.343,8.343,770.833,771.605,0.000
7824.000,74.925,19.242,19.242,770.833,771.605,0.000
7825.000,74.925,16.801,16.801,770.833,771.605,0.000
7826.000,74.925,7.366,7.366,770.833,771.605,0.000
7827.000,74.925,13.163,13.163,770.833,771.605,0.000
7828.000,74.925,17.727,17.727,770.833,771.605,0.000
7829.000,74.925,10.225,10.225,770.833,771.605,0.000
7830.000,74.925,7.523,7.523,770.833,771.605,0.000
7831.000,74.925,16.351,16.351,770.833,771.605,0.000
7832.000,74.925,20.143,20.143,770.833,771.605,0.000
7833.000,74.925,7.174,7.174,770.833,771.605,0.000
7834.000,74.925,12.824,12.824,770.833,771.605,0.000
7835.000,74.925,17.066,17.066,770.833,771.605,0.000
7836.000,74.925,46.147,46.153,770.833,771.605,0.000
7837.000,74.925,7.391,7.391,770.833,771.605,0.000
7838.000,74.925,9.124,9.124,770.833,771.605,0.000
7839.000,74.925,48.024,48.024,770.833,771.605,0.000
7840.000,74.925,11.128,11.133,770.833,771.605,0.000
7841.000,74.925,7.005,7.005,770.833,771.605,0.000
7842.000,74.925,10.729,10.729,770.833,771.605,0.000
7843.000,74.925,20.310,20.310,770.833,771.605,0.000
7844.000,74.925,5.962,5.962,770.833,771.605,0.000
7845.000,74.925,11.537,11.537,770.833,771.605,0.000
7846.000,74.925,29.883,29.883,770.833,771.605,0.000
7847.000,74.925,17.505,17.505,770.833,771.605,0.000
7848.000,74.925,5.782,5.782,770.833,771.605,0.000
7849.000,74.925,29.123,29.123,770.833,771.605,0.000
7850.000,74.925,19.777,19.777,770.833,771.605,0.000
7851.000,74.925,22.814,22.814,770.833,771.605,0.000
7852.000,74.925,10.016,10.016,770.833,771.605,0.000
7853.000,74.925,12.965,12.965,770.833,771.605,0.000
7854.000,74.925,19.293,19.293,770.833,771.605,0.000
7855.000,74.925,8.803,8.803,770.833,771.605,0.000
7856.000,74.925,8.652,8.652,770.833,771.605,0.000
7857.000,74.925,28.726,28.727,770.833,771.605,0.000
7858.000,74.925,29.184,29.184,770.833,771.605,0.000
7859.000,74.925,10.300,10.300,770.833,771.605,0.000
7860.000,74.925,19.132,19.132,770.833,771.605,0.000
7861.000,74.925,21.783,21.783,770.833,771.605,0.000
7862.000,74.925,6.824,6.824,770.833,771.605,0.000
7863.000,74.925,5.846,5.846,770.833,771.605,0.000
7864.000,74.925,20.868,20.868,770.833,771.605,0.000
7865.000,74.925,18.005,18.005,770.833,771.605,0.000
7866.000,74.925,6.688,6.688,770.833,771.605,0.000
7867.000,74.925,14.633,14.633,770.833,771.605,0.000
7868.000,74.925,19.428,19.428,770.833,771.605,0.000
7869.000,74.925,11.874,11.874,770.833,771.605,0.000
7870.000,74.925,11.714,11.714,770.833,771.605,0.000
7871.000,74.925,17.926,17.926,770.833,771.605,0.000
7872.000,74.925,18.157,18.157,770.833,771.605,0.000
7873.000,74.925,8.745,8.745,770.833,771.605,0.000
7874.000,74.925,6.850,6.850,770.833,771.605,0.000
7875.000,74.925,19.891,19.891,770.833,771.605,0.000
7876.000,74.925,17.175,17.175,770.833,771.605,0.000
7877.000,74.925,7.785,7.785,770.833,771.605,0.000
7878.000,74.925,10.804,10.804,770.833,771.605,0.000
7879.000,74.925,15.055,15.055,770.833,771.605,0.000
7880.000,74.925,40.995,40.995,770.833,771.605,0.000
7881.000,74.925,4.449,4.449,770.833,771.605,0.000
7882.000,74.925,18.712,18.712,770.833,771.605,0.000
7883.000,74.925,18.307,18.307,770.833,771.605,0.000
7884.000,74.925,13.869,13.869,770.833,771.605,0.000
7885.000,74.925,5.705,5.705,770.833,771.605,0.000
7886.000,74.925,17.832,17.832,770.833,771.605,0.000
7887.000,74.925,27.206,27.206,770.833,771.605,0.000
7888.000,74.925,5.732,5.732,770.833,771.605,0.000
7889.000,74.925,10.042,10.042,770.833,771.605,0.000
7890.000,74.925,33.711,33.711,770.833,771.605,0.000
7891.000,74.925,12.918,12.918,770.833,771.605,0.000
7892.000,74.925,7.461,7.461,770.833,771.605,0.000
7893.000,74.925,40.005,40.005,770.833,771.605,0.000
7894.000,74.925,20.418,20.418,770.833,771.605,0.000
7895.000,74.925,10.259,10.259,770.833,771.605,0.000
7896.000,74.925,11.865,11.865,770.833,771.605,0.000
7897.000,74.925,19.085,19.085,770.833,771.605,0.000
7898.000,74.925,17.708,17.713,770.833,771.605,0.000
7899.000,74.925,6.266,6.266,770.833,771.605,0.000
7900.000,74.925,13.769,13.769,770.833,771.605,0.000
7901.000,74.925,22.661,22.661,770.833,771.605,0.000
7902.000,74.925,13.451,13.453,770.833,771.605,0.000
7903.000,74.925,5.800,5.800,770.833,771.605,0.000
7904.000,74.925,12.074,12.074,770.833,771.605,0.000
7905.000,74.925,16.607,16.607,770.833,771.605,0.000
7906.000,74.925,10.060,10.060,770.833,771.605,0.000
7907.000,74.925,9.254,9.254,770.833,771.605,0.000
7908.000,74.925,24.266,24.266,770.833,771.605,0.000
7909.000,74.925,17.879,17.879,770.833,771.605,0.000
7910.000,74.925,2.494,2.494,770.833,771.605,0.000
7911.000,74.925,14.641,14.641,770.833,771.605,0.000
7912.000,74.925,15.909,15.909,770.833,771.605,0.000
7913.000,74.925,9.051,9.051,770.833,771.605,0.000
7914.000,74.925,4.393,4.393,770.833,771.605,0.000
7915.000,74.925,34.773,34.773,770.833,771.605,0.000
7916.000,74.925,22.681,22.681,770.833,771.605,0.000
7917.000,74.925,10.930,10.930,770.833,771.605,0.000
7918.000,74.925,14.890,14.890,770.833,771.605,0.000
7919.000,74.925,21.847,21.847,770.833,771.605,0.000
7920.000,74.925,15.064,15.064,770.833,771.605,0.000
7921.000,74.925,8.216,8.216,770.833,771.605,0.000
7922.000,74.925,11.877,11.877,770.833,771.605,0.000
7923.000,74.925,22.422,22.422,770.833,771.605,0.000
7924.000,74.925,19.244,19.244,770.833,771.605,0.000
7925.000,74.925,5.521,5.521,770.833,771.605,0.000
7926.000,74.925,21.243,21.243,770.833,771.605,0.000
7927.000,74.925,14.242,14.242,770.833,771.605,0.000
7928.000,74.925,4.642,4.642,770.833,771.605,0.000
7929.000,74.925,10.054,10.054,770.833,771.605,0.000
7930.000,74.925,36.380,36.380,770.833,771.605,0.000
7931.000,74.925,45.391,45.391,770.833,771.605,0.000
7932.000,74.925,4.280,4.280,770.833,771.605,0.000
7933.000,74.925,23.545,23.545,770.833,771.605,0.000
7934.000,74.925,51.292,51.292,770.833,771.605,0.000
7935.000,74.925,8.068,8.068,770.833,771.605,0.000
7936.000,74.925,12.565,12.565,770.833,771.605,0.000
7937.000,74.925,20.901,20.901,770.833,771.605,0.000
7938.000,74.925,17.789,17.789,770.833,771.605,0.000
7939.000,74.925,8.708,8.708,770.833,771.605,0.000
7940.000,74.925,11.379,11.379,770.833,771.605,0.000
7941.000,74.925,26.847,26.847,770.833,771.605,0.000
7942.000,74.925,14.642,14.642,770.833,771.605,0.000
7943.000,74.925,11.648,11.648,770.833,771.605,0.000
7944.000,74.925,18.430,18.430,770.833,771.605,0.000
7945.000,74.925,19.900,19.900,770.833,771.605,0.000
7946.000,74.925,34.347,34.347,770.833,771.605,0.000
7947.000,74.925,4.580,4.580,770.833,771.605,0.000
7948.000,74.925,15.290,15.290,770.833,771.605,0.000
7949.000,74.925,18.887,18.887,770.833,771.605,0.000
7950.000,74.925,9.557,9.557,770.833,771.605,0.000
7951.000,74.925,6.792,6.792,770.833,771.605,0.000
7952.000,74.925,24.921,24.921,770.833,771.605,0.000
7953.000,74.925,18.559,18.559,770.833,771.605,0.000
7954.000,74.925,4.654,4.654,770.833,771.605,0.000
7955.000,74.925,12.006,12.006,770.833,771.605,0.000
7956.000,74.925,37.089,37.089,770.833,771.605,0.000
7957.000,74.925,11.835,11.835,770.833,771.605,0.000
7958.000,74.925,5.150,5.150,770.833,771.605,0.000
7959.000,74.925,48.883,48.883,770.833,771.605,0.000
7960.000,74.925,19.781,19.782,770.833,771.605,0.000
7961.000,74.925,9.291,9.291,770.833,771.605,0.000
7962.000,74.925,9.224,9.224,770.833,771.605,0.000
7963.000,74.925,29.366,29.366,770.833,771.605,0.000
7964.000,74.925,22.249,22.251,770.833,771.605,0.000
7965.000,74.925,12.527,12.527,770.833,771.605,0.000
7966.000,74.925,19.826,19.826,770.833,771.605,0.000
7967.000,74.925,26.675,26.675,770.833,771.605,0.000
7968.000,74.925,7.832,7.833,770.833,771.605,0.000
