# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
43600.000,75.000,341697.485,341697.485,0.772,337191.358,0.000
43700.000,75.000,342732.898,342732.898,0.772,337962.963,0.000
43800.000,75.000,344405.602,344405.602,0.772,338734.568,0.000
43900.000,75.000,349540.633,349540.633,0.772,339506.173,0.000
44000.000,75.000,352487.813,352487.813,0.772,340277.778,0.000
44100.000,75.000,353516.790,353516.790,0.772,341049.383,0.000
44200.000,75.000,354918.104,354918.104,0.772,341820.988,0.000
44300.000,75.000,358030.149,358030.149,0.772,342592.593,0.000
44400.000,75.000,359495.803,359495.803,0.772,343364.198,0.000
44500.000,75.000,360094.303,360094.303,0.772,344135.802,0.000
44600.000,75.000,363219.375,363219.375,0.772,344907.407,0.000
44700.000,75.000,366689.475,366689.475,0.772,345679.012,0.000
44800.000,75.000,367930.573,367930.573,0.772,346450.617,0.000
44900.000,75.000,368948.396,368948.396,0.772,347222.222,0.000
45000.000,75.000,372773.567,372773.567,0.772,347993.827,0.000
45100.000,75.000,375905.946,375905.946,0.772,348765.432,0.000
45200.000,75.000,377006.483,377006.483,0.772,349537.037,0.000
45300.000,75.000,379036.931,379036.931,0.772,350308.642,0.000
45400.000,75.000,382016.683,382016.683,0.772,351080.247,0.000
45500.000,75.000,384405.146,384405.146,0.772,351851.852,0.000
45600.000,75.000,385113.932,385113.932,0.772,352623.457,0.000
45700.000,75.000,388686.445,388686.445,0.772,353395.062,0.000
45800.000,75.000,392696.518,392696.518,0.772,354166.667,0.000
45900.000,75.000,393465.217,393465.217,0.772,354938.272,0.000
46000.000,75.000,395052.139,395052.139,0.772,355709.877,0.000
46100.000,75.000,399098.188,399098.188,0.772,356481.481,0.000
46200.000,75.000,401930.736,401930.736,0.772,357253.086,0.000
46300.000,75.000,402724.656,402724.656,0.772,358024.691,0.000
46400.000,75.000,405222.944,405222.944,0.772,358796.296,0.000
46500.000,75.000,410154.780,410154.780,0.772,359567.901,0.000
46600.000,75.000,411665.531,411665.531,0.772,360339.506,0.000
46700.000,75.000,413039.696,413039.696,0.772,361111.111,0.000
46800.000,75.000,415787.521,415787.521,0.772,361882.716,0.000
46900.000,75.000,418158.727,418158.727,0.772,362654.321,0.000
47000.000,75.000,419787.285,419787.285,0.772,363425.926,0.000
47100.000,75.000,421361.332,421361.332,0.772,364197.531,0.000
47200.000,75.000,424423.655,424423.655,0.772,364969.136,0.000
47300.000,75.000,427145.365,427145.365,0.772,365740.741,0.000
47400.000,75.000,428174.115,428174.115,0.772,366512.346,0.000
47500.000,75.000,431886.465,431886.465,0.772,367283.951,0.000
47600.000,75.000,434897.067,434897.067,0.772,368055.556,0.000
47700.000,75.000,438922.395,438922.395,0.772,368827.160,0.000
47800.000,75.000,440191.912,440191.912,0.772,369598.765,0.000
47900.000,75.000,442944.961,442944.961,0.772,370370.370,0.000
48000.000,75.000,454771.163,454771.163,0.772,371141.975,0.000
48100.000,75.000,456264.823,456264.823,0.772,371913.580,0.000
48200.000,75.000,458428.747,458428.747,0.772,372685.185,0.000
48300.000,75.000,461045.654,461045.654,0.772,373456.790,0.000
48400.000,75.000,465259.945,465259.945,0.772,374228.395,0.000
48500.000,75.000,466303.368,466303.368,0.772,375000.000,0.000
48600.000,75.000,468167.947,468167.947,0.772,375771.605,0.000
48700.000,75.000,472406.188,472406.188,0.772,376543.210,0.000
48800.000,75.000,473519.603,473519.603,0.772,377314.815,0.000
48900.000,75.000,474804.539,474804.539,0.772,378086.420,0.000
49000.000,75.000,480751.536,480751.536,0.772,378858.025,0.000
49100.000,75.000,483407.614,483407.614,0.772,379629.630,0.000
49200.000,75.000,485433.530,485433.530,0.772,380401.235,0.000
49300.000,75.000,487033.232,487033.232,0.772,381172.840,0.000
49400.000,75.000,490484.961,490484.961,0.772,381944.444,0.000
49500.000,75.000,492892.347,492892.347,0.772,382716.049,0.000
49600.000,75.000,494158.030,494158.030,0.772,383487.654,0.000
49700.000,75.000,497856.167,497856.167,0.772,384259.259,0.000
49800.000,75.000,501078.718,501078.718,0.772,385030.864,0.000
49900.000,75.000,503928.855,503928.855,0.772,385802.469,0.000
50000.000,75.000,505865.177,505865.177,0.772,386574.074,0.000
50100.000,75.000,509606.299,509606.299,0.772,387345.679,0.000
50200.000,75.000,514001.814,514001.814,0.772,388117.284,0.000
50300.000,75.000,514974.315,514974.315,0.772,388888.889,0.000
50400.000,75.000,516601.143,516601.143,0.772,389660.494,0.000
50500.000,75.000,528808.662,528808.662,0.772,390432.099,0.000
50600.000,75.000,530214.089,530214.089,0.772,391203.704,0.000
50700.000,75.000,531065.846,531065.846,0.772,391975.309,0.000
50800.000,75.000,534910.833,534910.833,0.772,392746.914,0.000
50900.000,75.000,539944.756,539944.756,0.772,393518.519,0.000
51000.000,75.000,541069.946,541069.946,0.772,394290.123,0.000
51100.000,75.000,542232.149,542232.149,0.772,395061.728,0.000
51200.000,75.000,546170.204,546170.204,0.772,395833.333,0.000
51300.000,75.000,549117.689,549117.689,0.772,396604.938,0.000
51400.000,75.000,549556.412,549556.412,0.772,397376.543,0.000
51500.000,75.000,551413.646,551413.646,0.772,398148.148,0.000
51600.000,75.000,554813.024,554813.024,0.772,398919.753,0.000
51700.000,75.000,557261.547,557261.547,0.772,399691.358,0.000
51800.000,75.000,558042.263,558042.263,0.772,400462.963,0.000
51900.000,75.000,561462.825,561462.825,0.772,401234.568,0.000
52000.000,75.000,564992.808,564992.808,0.772,402006.173,0.000
52100.000,75.000,571747.678,571747.678,0.772,402777.778,0.000
52200.000,75.000,573507.935,573507.935,0.772,403549.383,0.000
52300.000,75.000,578454.021,578454.021,0.772,404320.988,0.000
52400.000,75.000,581540.502,581540.502,0.772,405092.593,0.000
52500.000,75.000,582741.332,582741.332,0.772,405864.198,0.000
52600.000,75.000,585548.607,585548.607,0.772,406635.802,0.000
52700.000,75.000,589559.859,589559.859,0.772,407407.407,0.000
52800.000,75.000,591137.745,591137.745,0.772,408179.012,0.000
52900.000,75.000,592224.403,592224.403,0.772,408950.617,0.000
53000.000,75.000,595162.430,595162.430,0.772,409722.222,0.000
53100.000,75.000,601627.173,601627.173,0.772,410493.827,0.000
53200.000,75.000,603815.163,603815.163,0.772,411265.432,0.000
53300.000,75.000,605604.893,605604.893,0.772,412037.037,0.000
53400.000,75.000,609449.091,609449.091,0.772,412808.642,0.000
53500.000,75.000,612582.716,612582.716,0.772,413580.247,0.000
53600.000,75.000,613979.526,613979.526,0.772,414351.852,0.000
53700.000,75.000,617120.753,617120.753,0.772,415123.457,0.000
53800.000,75.000,621788.184,621788.184,0.772,415895.062,0.000
53900.000,75.000,623538.292,623538.292,0.772,416666.667,0.000
54000.000,75.000,624807.660,624807.660,0.772,417438.272,0.000
54100.000,75.000,629740.618,629740.618,0.772,418209.877,0.000
54200.000,75.000,633714.852,633714.852,0.772,418981.481,0.000
54300.000,75.000,635583.562,635583.562,0.772,419753.086,0.000
54400.000,75.000,638189.571,638189.571,0.772,420524.691,0.000
54500.000,75.000,641707.465,641707.465,0.772,421296.296,0.000
54600.000,75.000,651027.744,651027.744,0.772,422067.901,0.000
54700.000,75.000,652132.617,652132.617,0.772,422839.506,0.000
54800.000,75.000,654334.223,654334.223,0.772,423611.111,0.000
54900.000,75.000,665551.739,665551.739,0.772,424382.716,0.000
55000.000,75.000,668535.343,668535.343,0.772,425154.321,0.000
55100.000,75.000,670798.217,670798.217,0.772,425925.926,0.000
55200.000,75.000,673143.576,673143.576,0.772,426697.531,0.000
55300.000,75.000,677551.462,677551.462,0.772,427469.136,0.000
55400.000,75.000,678709.603,678709.603,0.772,428240.741,0.000
55500.000,75.000,681046.774,681046.774,0.772,429012.346,0.000
55600.000,75.000,687410.687,687410.687,0.772,429783.951,0.000
55700.000,75.000,691146.472,691146.472,0.772,430555.556,0.000
55800.000,75.000,692283.642,692283.642,0.772,431327.160,0.000
55900.000,75.000,696905.726,696905.726,0.772,432098.765,0.000
56000.000,75.000,701501.182,701501.182,0.772,432870.370,0.000
56100.000,75.000,703242.534,703242.534,0.772,433641.975,0.000
56200.000,75.000,704731.306,704731.306,0.772,434413.580,0.000
56300.000,75.000,708483.766,708483.766,0.772,435185.185,0.000
56400.000,75.000,712539.664,712539.664,0.772,435956.790,0.000
56500.000,75.000,714478.119,714478.119,0.772,436728.395,0.000
56600.000,75.000,717116.898,717116.898,0.772,437500.000,0.000
56700.000,75.000,722957.309,722957.309,0.772,438271.605,0.000
56800.000,75.000,726064.894,726064.894,0.772,439043.210,0.000
56900.000,75.000,727963.204,727963.204,0.772,439814.815,0.000
57000.000,75.000,732156.319,732156.319,0.772,440586.420,0.000
57100.000,75.000,741159.847,741159.847,0.772,441358.025,0.000
57200.000,75.000,742764.115,742764.115,0.772,442129.630,0.000
57300.000,75.000,743848.674,743848.674,0.772,442901.235,0.000
57400.000,75.000,749202.388,749202.388,0.772,443672.840,0.000
57500.000,75.000,753438.822,753438.822,0.772,444444.444,0.000
57600.000,75.000,754542.746,754542.746,0.772,445216.049,0.000
57700.000,75.000,758055.642,758055.642,0.772,445987.654,0.000
57800.000,75.000,762775.889,762775.889,0.772,446759.259,0.000
57900.000,75.000,765299.432,765299.432,0.772,447530.864,0.000
58000.000,75.000,768338.333,768338.333,0.772,448302.469,0.000
58100.000,75.000,772295.009,772295.009,0.772,449074.074,0.000
58200.000,75.000,777908.200,777908.200,0.772,449845.679,0.000
58300.000,75.000,779905.223,779905.223,0.772,450617.284,0.000
58400.000,75.000,781530.342,781530.342,0.772,451388.889,0.000
58500.000,75.000,787371.163,787371.163,0.772,452160.494,0.000
58600.000,75.000,791355.656,791355.656,0.772,452932.099,0.000
58700.000,75.000,793957.658,793957.658,0.772,453703.704,0.000
58800.000,75.000,796493.072,796493.072,0.772,454475.309,0.000
58900.000,75.000,800730.849,800730.849,0.772,455246.914,0.000
59000.000,75.000,810242.692,810242.692,0.772,456018.519,0.000
59100.000,75.000,811651.202,811651.202,0.772,456790.123,0.000
59200.000,75.000,816663.249,816663.249,0.772,457561.728,0.000
59300.000,75.000,820853.528,820853.528,0.772,458333.333,0.000
59400.000,75.000,823121.892,823121.892,0.772,459104.938,0.000
59500.000,75.000,825369.782,825369.782,0.772,459876.543,0.000
59600.000,75.000,828967.438,828967.438,0.772,460648.148,0.000
59700.000,75.000,837590.149,837590.149,0.772,461419.753,0.000
59800.000,75.000,838795.689,838795.689,0.772,462191.358,0.000
59900.000,75.000,841195.696,841195.696,0.772,462962.963,0.000
60000.000,75.000,845710.174,845710.174,0.772,463734.568,0.000
60100.000,75.000,849545.261,849545.261,0.772,464506.173,0.000
60200.000,75.000,851300.690,851300.690,0.772,465277.778,0.000
60300.000,75.000,855038.655,855038.655,0.772,466049.383,0.000
60400.000,75.000,859924.474,859924.474,0.772,466820.988,0.000
60500.000,75.000,862392.628,862392.628,0.772,467592.593,0.000
60600.000,75.000,864804.681,864804.681,0.772,468364.198,0.000
60700.000,75.000,870710.152,870710.152,0.772,469135.802,0.000
60800.000,75.000,874824.610,874824.610,0.772,469907.407,0.000
60900.000,75.000,876514.264,876514.264,0.772,470679.012,0.000
61000.000,75.000,880176.995,880176.995,0.772,471450.617,0.000
61100.000,75.000,885467.870,885467.870,0.772,472222.222,0.000
61200.000,75.000,892736.923,892736.923,0.772,472993.827,0.000
61300.000,75.000,893728.523,893728.523,0.772,473765.432,0.000
61400.000,75.000,896283.848,896283.848,0.772,474537.037,0.000
61500.000,75.000,900428.285,900428.285,0.772,475308.642,0.000
61600.000,75.000,903198.582,903198.582,0.772,476080.247,0.000
61700.000,75.000,905162.758,905162.758,0.772,476851.852,0.000
61800.000,75.000,911613.625,911613.625,0.772,477623.457,0.000
61900.000,75.000,916271.653,916271.653,0.772,478395.062,0.000
62000.000,75.000,917287.197,917287.197,0.772,479166.667,0.000
62100.000,75.000,921568.684,921568.684,0.772,479938.272,0.000
62200.000,75.000,925598.578,925598.578,0.772,480709.877,0.000
62300.000,75.000,927760.942,927760.942,0.772,481481.481,0.000
62400.000,75.000,929140.362,929140.362,0.772,482253.086,0.000
62500.000,75.000,936766.707,936766.707,0.772,483024.691,0.000
62600.000,75.000,941735.545,941735.545,0.772,483796.296,0.000
62700.000,75.000,944827.238,944827.238,0.772,484567.901,0.000
62800.000,75.000,948955.455,948955.455,0.772,485339.506,0.000
62900.000,75.000,954507.171,954507.171,0.772,486111.111,0.000
63000.000,75.000,959076.703,959076.703,0.772,486882.716,0.000
63100.000,75.000,961044.735,961044.735,0.772,487654.321,0.000
63200.000,75.000,966926.560,966926.560,0.772,488425.926,0.000
63300.000,75.000,974708.858,974708.858,0.772,489197.531,0.000
63400.000,75.000,980139.183,980139.183,0.772,489969.136,0.000
63500.000,75.000,981983.632,981983.632,0.772,490740.741,0.000
63600.000,75.000,987482.772,987482.772,0.772,491512.346,0.000
63700.000,75.000,995955.097,995955.097,0.772,492283.951,0.000
63800.000,75.000,997088.728,997088.728,0.772,493055.556,0.000
63900.000,75.000,1000027.333,1000027.333,0.772,493827.160,0.000
64000.000,75.000,1010432.104,1010432.104,0.772,494598.765,0.000
64100.000,75.000,1014815.895,1014815.895,0.772,495370.370,0.000
64200.000,75.000,1017095.563,1017095.563,0.772,496141.975,0.000
64300.000,75.000,1023073.374,1023073.374,0.772,496913.580,0.000
64400.000,75.000,1029712.586,1029712.586,0.772,497685.185,0.000
64500.000,75.000,1031943.894,1031943.894,0.772,498456.790,0.000
64600.000,75.000,1036254.104,1036254.104,0.772,499228.395,0.000
64700.000,75.000,1042101.073,1042101.073,0.772,500000.000,0.000
64800.000,75.000,1047027.784,1047027.784,0.772,500771.605,0.000
64900.000,75.000,1048729.103,1048729.103,0.772,501543.210,0.000
65000.000,75.000,1052212.106,1052212.106,0.772,502314.815,0.000
65100.000,75.000,1059585.550,1059585.550,0.772,503086.420,0.000
65200.000,75.000,1063625.981,1063625.981,0.772,503858.025,0.000
65300.000,75.000,1067463.832,1067463.832,0.772,504629.630,0.000
65400.000,75.000,1076056.917,1076056.917,0.772,505401.235,0.000
65500.000,75.000,1081142.369,1081142.369,0.772,506172.839,0.000
65600.000,75.000,1084093.109,1084093.109,0.772,506944.444,0.000
65700.000,75.000,1086349.523,1086349.523,0.772,507716.049,0.000
65800.000,75.000,1091342.410,1091342.410,0.772,508487.654,0.000
65900.000,75.000,1096470.130,1096470.130,0.772,509259.259,0.000
66000.000,75.000,1099043.233,1099043.233,0.772,510030.864,0.000
66100.000,75.000,1101664.624,1101664.624,0.772,510802.469,0.000
66200.000,75.000,1112758.550,1112758.550,0.772,511574.074,0.000
66300.000,75.000,1116237.062,1116237.062,0.772,512345.679,0.000
66400.000,75.000,1118619.790,1118619.790,0.772,513117.284,0.000
66500.000,75.000,1123206.041,1123206.041,0.772,513888.889,0.000
66600.000,75.000,1134638.353,1134638.353,0.772,514660.494,0.000
66700.000,75.000,1137180.788,1137180.788,0.772,515432.099,0.000
66800.000,75.000,1139395.152,1139395.152,0.772,516203.704,0.000
66900.000,75.000,1153097.681,1153097.681,0.772,516975.309,0.000
67000.000,75.000,1158565.934,1158565.934,0.772,517746.914,0.000
67100.000,75.000,1160692.617,1160692.617,0.772,518518.519,0.000
67200.000,75.000,1163854.954,1163854.954,0.772,519290.123,0.000
67300.000,75.000,1173296.549,1173296.549,0.772,520061.728,0.000
67400.000,75.000,1180196.872,1180196.872,0.772,520833.333,0.000
67500.000,75.000,1184510.498,1184510.498,0.772,521604.938,0.000
67600.000,75.000,1191536.301,1191536.301,0.772,522376.543,0.000
67700.000,75.000,1199103.980,1199103.980,0.772,523148.148,0.000
67800.000,75.000,1202325.147,1202325.147,0.772,523919.753,0.000
67900.000,75.000,1203979.623,1203979.623,0.772,524691.358,0.000
68000.000,75.000,1210944.903,1210944.903,0.772,525462.963,0.000
68100.000,75.000,1221515.388,1221515.388,0.772,526234.568,0.000
68200.000,75.000,1223323.859,1223323.859,0.772,527006.173,0.000
68300.000,75.000,1227365.226,1227365.226,0.772,527777.778,0.000
68400.000,75.000,1236694.564,1236694.564,0.772,528549.383,0.000
68500.000,75.000,1240205.154,1240205.154,0.772,529320.988,0.000
68600.000,75.000,1241988.946,1241988.946,0.772,530092.593,0.000
68700.000,75.000,1248932.150,1248932.150,0.772,530864.198,0.000
68800.000,75.000,1254885.680,1254885.680,0.772,531635.802,0.000
68900.000,75.000,1256505.849,1256505.849,0.772,532407.407,0.000
69000.000,75.000,1258432.013,1258432.013,0.772,533179.012,0.000
69100.000,75.000,1268937.729,1268937.729,0.772,533950.617,0.000
69200.000,75.000,1273297.272,1273297.272,0.772,534722.222,0.000
69300.000,75.000,1274400.125,1274400.125,0.772,535493.827,0.000
69400.000,75.000,1288743.775,1288743.775,0.772,536265.432,0.000
69500.000,75.000,1294817.431,1294817.431,0.772,537037.037,0.000
69600.000,75.000,1299360.152,1299360.152,0.772,537808.642,0.000
69700.000,75.000,1302742.560,1302742.560,0.772,538580.247,0.000
69800.000,75.000,1309166.977,1309166.977,0.772,539351.852,0.000
69900.000,75.000,1315270.567,1315270.567,0.772,540123.457,0.000
70000.000,75.000,1318137.127,1318137.127,0.772,540895.062,0.000
70100.000,75.000,1319947.964,1319947.964,0.772,541666.667,0.000
70200.000,75.000,1327456.909,1327456.909,0.772,542438.272,0.000
70300.000,75.000,1337638.024,1337638.024,0.772,543209.877,0.000
70400.000,75.000,1339739.367,1339739.367,0.772,543981.481,0.000
70500.000,75.000,1344332.335,1344332.335,0.772,544753.086,0.000
70600.000,75.000,1350795.294,1350795.294,0.772,545524.691,0.000
70700.000,75.000,1360547.670,1360547.670,0.772,546296.296,0.000
70800.000,75.000,1362518.027,1362518.027,0.772,547067.901,0.000
70900.000,75.000,1368518.070,1368518.070,0.772,547839.506,0.000
71000.000,75.000,1382530.975,1382530.975,0.772,548611.111,0.000
71100.000,75.000,1385517.661,1385517.661,0.772,549382.716,0.000
71200.000,75.000,1390488.260,1390488.260,0.772,550154.321,0.000
71300.000,75.000,1397993.180,1397993.180,0.772,550925.926,0.000
71400.000,75.000,1405583.672,1405583.672,0.772,551697.531,0.000
71500.000,75.000,1407720.154,1407720.154,0.772,552469.136,0.000
71600.000,75.000,1416939.065,1416939.065,0.772,553240.741,0.000
71700.000,75.000,1425625.771,1425625.771,0.772,554012.346,0.000
71800.000,75.000,1428484.270,1428484.270,0.772,554783.951,0.000
71900.000,75.000,1431991.148,1431991.148,0.772,555555.556,0.000
72000.000,75.000,1439123.689,1439123.689,0.772,556327.160,0.000
72100.000,75.000,1445126.209,1445126.209,0.772,557098.765,0.000
72200.000,75.000,1453161.277,1453161.277,0.772,557870.370,0.000
72300.000,75.000,1457716.118,1457716.118,0.772,558641.975,0.000
72400.000,75.000,1465347.844,1465347.844,0.772,559413.580,0.000
72500.000,75.000,1472763.154,1472763.154,0.772,560185.185,0.000
72600.000,75.000,1473869.082,1473869.082,0.772,560956.790,0.000
72700.000,75.000,1478475.068,1478475.068,0.772,561728.395,0.000
72800.000,75.000,1484664.218,1484664.218,0.772,562500.000,0.000
72900.000,75.000,1488290.626,1488290.626,0.772,563271.605,0.000
73000.000,75.000,1490983.833,1490983.833,0.772,564043.210,0.000
73100.000,75.000,1496309.828,1496309.828,0.772,564814.815,0.000
73200.000,75.000,1510319.209,1510319.209,0.772,565586.420,0.000
73300.000,75.000,1513269.504,1513269.504,0.772,566358.025,0.000
73400.000,75.000,1516254.192,1516254.192,0.772,567129.630,0.000
73500.000,75.000,1534209.915,1534209.915,0.772,567901.235,0.000
73600.000,75.000,1539693.470,1539693.470,0.772,568672.840,0.000
73700.000,75.000,1541563.310,1541563.310,0.772,569444.444,0.000
73800.000,75.000,1547318.000,1547318.000,0.772,570216.049,0.000
