# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
679800.000,75.000,14095692.221,14095692.221,50567869.039,5246141.976,0.000
679900.000,75.000,14097072.110,14097072.110,50568640.644,5246913.581,0.000
680000.000,75.000,14098238.526,14098238.526,50569412.249,5247685.186,0.000
680100.000,75.000,14100554.924,14100554.924,50570183.854,5248456.791,0.000
680200.000,75.000,14102339.143,14102339.143,50570955.459,5249228.396,0.000
680300.000,75.000,14103474.145,14103474.145,50571727.064,5250000.001,0.000
680400.000,75.000,14104727.414,14104727.414,50572498.669,5250771.606,0.000
680500.000,75.000,14107424.152,14107424.152,50573270.274,5251543.210,0.000
680600.000,75.000,14109025.666,14109025.666,50574041.879,5252314.815,0.000
680700.000,75.000,14109820.799,14109820.799,50574813.484,5253086.420,0.000
680800.000,75.000,14112002.522,14112002.522,50575585.089,5253858.025,0.000
680900.000,75.000,14115041.769,14115041.769,50576356.694,5254629.630,0.000
681000.000,75.000,14118431.351,14118431.351,50577128.299,5255401.235,0.000
681100.000,75.000,14118987.182,14118987.182,50577899.903,5256172.840,0.000
681200.000,75.000,14121200.812,14121200.812,50578671.508,5256944.445,0.000
681300.000,75.000,14126653.531,14126653.531,50579443.113,5257716.050,0.000
681400.000,75.000,14127837.460,14127837.460,50580214.718,5258487.655,0.000
681500.000,75.000,14129065.091,14129065.091,50580986.323,5259259.260,0.000
681600.000,75.000,14131137.499,14131137.499,50581757.928,5260030.865,0.000
681700.000,75.000,14134244.762,14134244.762,50582529.533,5260802.470,0.000
681800.000,75.000,14134751.529,14134751.529,50583301.138,5261574.075,0.000
681900.000,75.000,14135943.830,14135943.830,50584072.743,5262345.680,0.000
682000.000,75.000,14139311.914,14139311.914,50584844.348,5263117.285,0.000
682100.000,75.000,14140445.078,14140445.078,50585615.953,5263888.889,0.000
682200.000,75.000,14141303.422,14141303.422,50586387.558,5264660.494,0.000
682300.000,75.000,14145487.727,14145487.727,50587159.163,5265432.099,0.000
682400.000,75.000,14147943.519,14147943.519,50587930.768,5266203.704,0.000
682500.000,75.000,14150381.691,14150381.691,50588702.373,5266975.309,0.000
682600.000,75.000,14151538.936,14151538.936,50589473.978,5267746.914,0.000
682700.000,75.000,14154204.292,14154204.292,50590245.583,5268518.519,0.000
682800.000,75.000,14156276.347,14156276.347,50591017.187,5269290.124,0.000
682900.000,75.000,14156930.089,14156930.089,50591788.792,5270061.729,0.000
683000.000,75.000,14158807.966,14158807.966,50592560.397,5270833.334,0.000
683100.000,75.000,14161967.894,14161967.894,50593332.002,5271604.939,0.000
683200.000,75.000,14162869.148,14162869.148,50594103.607,5272376.544,0.000
683300.000,75.000,14163881.642,14163881.642,50594875.212,5273148.149,0.000
683400.000,75.000,14166432.140,14166432.140,50595646.817,5273919.754,0.000
683500.000,75.000,14169319.470,14169319.470,50596418.422,5274691.359,0.000
683600.000,75.000,14169957.122,14169957.122,50597190.027,5275462.964,0.000
683700.000,75.000,14171640.881,14171640.881,50597961.632,5276234.568,0.000
683800.000,75.000,14174532.816,14174532.816,50598733.237,5277006.173,0.000
683900.000,75.000,14176514.469,14176514.469,50599504.842,5277777.778,0.000
684000.000,75.000,14176940.408,14176940.408,50600276.447,5278549.383,0.000
684100.000,75.000,14179438.949,14179438.949,50601048.052,5279320.988,0.000
684200.000,75.000,14182707.805,14182707.805,50601819.657,5280092.593,0.000
684300.000,75.000,14183581.623,14183581.623,50602591.262,5280864.198,0.000
684400.000,75.000,14184805.512,14184805.512,50603362.866,5281635.803,0.000
684500.000,75.000,14187036.757,14187036.757,50604134.471,5282407.408,0.000
684600.000,75.000,14189099.196,14189099.196,50604906.076,5283179.013,0.000
684700.000,75.000,14189956.124,14189956.124,50605677.681,5283950.618,0.000
684800.000,75.000,14191005.870,14191005.870,50606449.286,5284722.223,0.000
684900.000,75.000,14194003.857,14194003.857,50607220.891,5285493.828,0.000
685000.000,75.000,14196588.036,14196588.036,50607992.496,5286265.433,0.000
685100.000,75.000,14199939.977,14199939.977,50608764.101,5287037.038,0.000
685200.000,75.000,14202047.701,14202047.701,50609535.706,5287808.643,0.000
685300.000,75.000,14204362.510,14204362.510,50610307.311,5288580.248,0.000
685400.000,75.000,14206016.634,14206016.634,50611078.916,5289351.852,0.000
685500.000,75.000,14206584.254,14206584.254,50611850.521,5290123.457,0.000
685600.000,75.000,14209822.340,14209822.340,50612622.126,5290895.062,0.000
685700.000,75.000,14212777.111,14212777.111,50613393.731,5291666.667,0.000
685800.000,75.000,14213350.895,14213350.895,50614165.336,5292438.272,0.000
685900.000,75.000,14214350.068,14214350.068,50614936.941,5293209.877,0.000
686000.000,75.000,14216721.690,14216721.690,50615708.546,5293981.482,0.000
686100.000,75.000,14218904.539,14218904.539,50616480.150,5294753.087,0.000
686200.000,75.000,14219460.741,14219460.741,50617251.755,5295524.692,0.000
686300.000,75.000,14221334.804,14221334.804,50618023.360,5296296.297,0.000
686400.000,75.000,14225400.009,14225400.009,50618794.965,5297067.902,0.000
686500.000,75.000,14227008.018,14227008.018,50619566.570,5297839.507,0.000
686600.000,75.000,14228311.836,14228311.836,50620338.175,5298611.112,0.000
686700.000,75.000,14234197.542,14234197.542,50621109.780,5299382.717,0.000
686800.000,75.000,14235936.754,14235936.754,50621881.385,5300154.322,0.000
686900.000,75.000,14236692.319,14236692.319,50622652.990,5300925.927,0.000
687000.000,75.000,14238346.319,14238346.319,50623424.595,5301697.531,0.000
687100.000,75.000,14241158.424,14241158.424,50624196.200,5302469.136,0.000
687200.000,75.000,14243108.745,14243108.745,50624967.805,5303240.741,0.000
687300.000,75.000,14243895.657,14243895.657,50625739.410,5304012.346,0.000
687400.000,75.000,14247210.567,14247210.567,50626511.015,5304783.951,0.000
687500.000,75.000,14249493.678,14249493.678,50627282.620,5305555.556,0.000
687600.000,75.000,14251120.466,14251120.466,50628054.225,5306327.161,0.000
687700.000,75.000,14252170.961,14252170.961,50628825.830,5307098.766,0.000
687800.000,75.000,14254818.795,14254818.795,50629597.434,5307870.371,0.000
687900.000,75.000,14259750.004,14259750.004,50630369.039,5308641.976,0.000
688000.000,75.000,14260872.687,14260872.687,50631140.644,5309413.581,0.000
688100.000,75.000,14262066.929,14262066.929,50631912.249,5310185.186,0.000
688200.000,75.000,14267683.209,14267683.209,50632683.854,5310956.791,0.000
688300.000,75.000,14269163.588,14269163.588,50633455.459,5311728.396,0.000
688400.000,75.000,14269773.180,14269773.180,50634227.064,5312500.001,0.000
688500.000,75.000,14271625.568,14271625.568,50634998.669,5313271.606,0.000
688600.000,75.000,14274618.862,14274618.862,50635770.274,5314043.210,0.000
688700.000,75.000,14275337.307,14275337.307,50636541.879,5314814.815,0.000
688800.000,75.000,14276186.071,14276186.071,50637313.484,5315586.420,0.000
688900.000,75.000,14280885.783,14280885.783,50638085.089,5316358.025,0.000
689000.000,75.000,14283294.545,14283294.545,50638856.694,5317129.630,0.000
689100.000,75.000,14283813.141,14283813.141,50639628.299,5317901.235,0.000
689200.000,75.000,14285803.037,14285803.037,50640399.904,5318672.840,0.000
689300.000,75.000,14288957.301,14288957.301,50641171.509,5319444.445,0.000
689400.000,75.000,14290692.829,14290692.829,50641943.114,5320216.050,0.000
689500.000,75.000,14291947.767,14291947.767,50642714.718,5320987.655,0.000
689600.000,75.000,14294694.469,14294694.469,50643486.323,5321759.260,0.000
689700.000,75.000,14297723.817,14297723.817,50644257.928,5322530.865,0.000
689800.000,75.000,14299659.371,14299659.371,50645029.533,5323302.470,0.000
689900.000,75.000,14300528.380,14300528.380,50645801.138,5324074.075,0.000
690000.000,75.000,14303783.598,14303783.598,50646572.743,5324845.680,0.000
690100.000,75.000,14306064.052,14306064.052,50647344.348,5325617.285,0.000
690200.000,75.000,14306782.496,14306782.496,50648115.953,5326388.889,0.000
690300.000,75.000,14308252.485,14308252.485,50648887.558,5327160.494,0.000
690400.000,75.000,14312798.769,14312798.769,50649659.163,5327932.099,0.000
690500.000,75.000,14313853.039,14313853.039,50650430.768,5328703.704,0.000
690600.000,75.000,14314324.965,14314324.965,50651202.373,5329475.309,0.000
690700.000,75.000,14316835.180,14316835.180,50651973.978,5330246.914,0.000
690800.000,75.000,14319843.212,14319843.212,50652745.583,5331018.519,0.000
690900.000,75.000,14320662.459,14320662.459,50653517.188,5331790.124,0.000
691000.000,75.000,14322471.342,14322471.342,50654288.793,5332561.729,0.000
691100.000,75.000,14325324.270,14325324.270,50655060.397,5333333.334,0.000
691200.000,75.000,14327358.183,14327358.183,50655832.002,5334104.939,0.000
691300.000,75.000,14327651.365,14327651.365,50656603.607,5334876.544,0.000
691400.000,75.000,14329291.983,14329291.983,50657375.212,5335648.149,0.000
691500.000,75.000,14331674.016,14331674.016,50658146.817,5336419.754,0.000
691600.000,75.000,14333088.808,14333088.808,50658918.422,5337191.359,0.000
691700.000,75.000,14334163.042,14334163.042,50659690.027,5337962.964,0.000
691800.000,75.000,14336601.054,14336601.054,50660461.632,5338734.569,0.000
691900.000,75.000,14338631.361,14338631.361,50661233.237,5339506.173,0.000
692000.000,75.000,14343025.000,14343025.000,50662004.842,5340277.778,0.000
692100.000,75.000,14344214.414,14344214.414,50662776.447,5341049.383,0.000
692200.000,75.000,14347135.234,14347135.234,50663548.052,5341820.988,0.000
692300.000,75.000,14348684.563,14348684.563,50664319.657,5342592.593,0.000
692400.000,75.000,14349318.447,14349318.447,50665091.262,5343364.198,0.000
692500.000,75.000,14352093.080,14352093.080,50665862.867,5344135.803,0.000
692600.000,75.000,14354149.486,14354149.486,50666634.472,5344907.408,0.000
692700.000,75.000,14355292.718,14355292.718,50667406.077,5345679.013,0.000
692800.000,75.000,14355946.455,14355946.455,50668177.681,5346450.618,0.000
692900.000,75.000,14357519.555,14357519.555,50668949.286,5347222.223,0.000
693000.000,75.000,14361521.717,14361521.717,50669720.891,5347993.828,0.000
693100.000,75.000,14362190.214,14362190.214,50670492.496,5348765.433,0.000
693200.000,75.000,14363114.269,14363114.269,50671264.101,5349537.038,0.000
693300.000,75.000,14365586.101,14365586.101,50672035.706,5350308.643,0.000
693400.000,75.000,14367819.946,14367819.946,50672807.311,5351080.248,0.000
693500.000,75.000,14369467.518,14369467.518,50673578.916,5351851.852,0.000
693600.000,75.000,14371300.549,14371300.549,50674350.521,5352623.457,0.000
693700.000,75.000,14374947.515,14374947.515,50675122.126,5353395.062,0.000
693800.000,75.000,14375946.803,14375946.803,50675893.731,5354166.667,0.000
693900.000,75.000,14376974.823,14376974.823,50676665.336,5354938.272,0.000
694000.000,75.000,14380248.858,14380248.858,50677436.941,5355709.877,0.000
694100.000,75.000,14383058.497,14383058.497,50678208.546,5356481.482,0.000
694200.000,75.000,14384066.241,14384066.241,50678980.151,5357253.087,0.000
694300.000,75.000,14385244.179,14385244.179,50679751.756,5358024.692,0.000
694400.000,75.000,14387474.703,14387474.703,50680523.361,5358796.297,0.000
694500.000,75.000,14389461.388,14389461.388,50681294.965,5359567.902,0.000
694600.000,75.000,14389932.513,14389932.513,50682066.570,5360339.507,0.000
694700.000,75.000,14391406.156,14391406.156,50682838.175,5361111.112,0.000
694800.000,75.000,14394317.515,14394317.515,50683609.780,5361882.717,0.000
694900.000,75.000,14395416.400,14395416.400,50684381.385,5362654.322,0.000
695000.000,75.000,14396418.372,14396418.372,50685152.990,5363425.927,0.000
695100.000,75.000,14398650.780,14398650.780,50685924.595,5364197.531,0.000
695200.000,75.000,14401540.704,14401540.704,50686696.200,5364969.136,0.000
695300.000,75.000,14402045.125,14402045.125,50687467.805,5365740.741,0.000
695400.000,75.000,14402899.393,14402899.393,50688239.410,5366512.346,0.000
695500.000,75.000,14405399.204,14405399.204,50689011.015,5367283.951,0.000
695600.000,75.000,14406927.414,14406927.414,50689782.620,5368055.556,0.000
695700.000,75.000,14407608.578,14407608.578,50690554.225,5368827.161,0.000
695800.000,75.000,14410214.011,14410214.011,50691325.830,5369598.766,0.000
695900.000,75.000,14412634.383,14412634.383,50692097.435,5370370.371,0.000
696000.000,75.000,14413931.102,14413931.102,50692869.040,5371141.976,0.000
696100.000,75.000,14415196.141,14415196.141,50693640.645,5371913.581,0.000
696200.000,75.000,14418096.183,14418096.183,50694412.249,5372685.186,0.000
696300.000,75.000,14420559.952,14420559.952,50695183.854,5373456.791,0.000
696400.000,75.000,14421061.667,14421061.667,50695955.459,5374228.396,0.000
696500.000,75.000,14422425.038,14422425.038,50696727.064,5375000.001,0.000
696600.000,75.000,14425653.986,14425653.986,50697498.669,5375771.606,0.000
696700.000,75.000,14427038.949,14427038.949,50698270.274,5376543.210,0.000
696800.000,75.000,14427808.858,14427808.858,50699041.879,5377314.815,0.000
696900.000,75.000,14430029.901,14430029.901,50699813.484,5378086.420,0.000
697000.000,75.000,14432475.699,14432475.699,50700585.089,5378858.025,0.000
697100.000,75.000,14433119.913,14433119.913,50701356.694,5379629.630,0.000
697200.000,75.000,14434147.610,14434147.610,50702128.299,5380401.235,0.000
697300.000,75.000,14436494.843,14436494.843,50702899.904,5381172.840,0.000
697400.000,75.000,14438606.851,14438606.851,50703671.509,5381944.445,0.000
697500.000,75.000,14439192.657,14439192.657,50704443.114,5382716.050,0.000
697600.000,75.000,14441816.916,14441816.916,50705214.719,5383487.655,0.000
697700.000,75.000,14444913.271,14444913.271,50705986.324,5384259.260,0.000
697800.000,75.000,14446279.725,14446279.725,50706757.928,5385030.865,0.000
697900.000,75.000,14447581.351,14447581.351,50707529.533,5385802.470,0.000
698000.000,75.000,14449917.051,14449917.051,50708301.138,5386574.075,0.000
698100.000,75.000,14452550.929,14452550.929,50709072.743,5387345.680,0.000
698200.000,75.000,14453721.518,14453721.518,50709844.348,5388117.285,0.000
698300.000,75.000,14454915.841,14454915.841,50710615.953,5388888.890,0.000
698400.000,75.000,14457535.992,14457535.992,50711387.558,5389660.494,0.000
698500.000,75.000,14459184.211,14459184.211,50712159.163,5390432.099,0.000
698600.000,75.000,14460407.955,14460407.955,50712930.768,5391203.704,0.000
698700.000,75.000,14462221.296,14462221.296,50713702.373,5391975.309,0.000
698800.000,75.000,14464736.492,14464736.492,50714473.978,5392746.914,0.000
698900.000,75.000,14469324.374,14469324.374,50715245.583,5393518.519,0.000
699000.000,75.000,14469914.560,14469914.560,50716017.188,5394290.124,0.000
699100.000,75.000,14472261.305,14472261.305,50716788.793,5395061.729,0.000
699200.000,75.000,14474054.996,14474054.996,50717560.398,5395833.334,0.000
699300.000,75.000,14475512.329,14475512.329,50718332.003,5396604.939,0.000
699400.000,75.000,14476864.577,14476864.577,50719103.608,5397376.544,0.000
699500.000,75.000,14479281.419,14479281.419,50719875.212,5398148.149,0.000
699600.000,75.000,14481802.941,14481802.941,50720646.817,5398919.754,0.000
699700.000,75.000,14483436.122,14483436.122,50721418.422,5399691.359,0.000
699800.000,75.000,14485112.591,14485112.591,50722190.027,5400462.964,0.000
699900.000,75.000,14489646.237,14489646.237,50722961.632,5401234.569,0.000
700000.000,75.000,14490962.395,14490962.395,50723733.237,5402006.173,0.000
700100.000,75.000,14492637.012,14492637.012,50724504.842,5402777.778,0.000
700200.000,75.000,14497636.168,14497636.168,50725276.447,5403549.383,0.000
700300.000,75.000,14500196.356,14500196.356,50726048.052,5404320.988,0.000
700400.000,75.000,14501248.644,14501248.644,50726819.657,5405092.593,0.000
700500.000,75.000,14502098.362,14502098.362,50727591.262,5405864.198,0.000
700600.000,75.000,14505237.024,14505237.024,50728362.867,5406635.803,0.000
700700.000,75.000,14507933.577,14507933.577,50729134.472,5407407.408,0.000
700800.000,75.000,14508845.374,14508845.374,50729906.077,5408179.013,0.000
700900.000,75.000,14511842.813,14511842.813,50730677.682,5408950.618,0.000
701000.000,75.000,14514613.414,14514613.414,50731449.287,5409722.223,0.000
701100.000,75.000,14518554.325,14518554.325,50732220.892,5410493.828,0.000
701200.000,75.000,14519286.097,14519286.097,50732992.496,5411265.433,0.000
701300.000,75.000,14520699.788,14520699.788,50733764.101,5412037.038,0.000
701400.000,75.000,14525059.211,14525059.211,50734535.706,5412808.643,0.000
701500.000,75.000,14525904.545,14525904.545,50735307.311,5413580.248,0.000
701600.000,75.000,14527035.617,14527035.617,50736078.916,5414351.852,0.000
701700.000,75.000,14530429.915,14530429.915,50736850.521,5415123.457,0.000
701800.000,75.000,14532194.617,14532194.617,50737622.126,5415895.062,0.000
701900.000,75.000,14532813.896,14532813.896,50738393.731,5416666.667,0.000
702000.000,75.000,14535681.397,14535681.397,50739165.336,5417438.272,0.000
