# t(s), cv(%), R(US$), iR(US$), C(US$), iC(US$), d
882400.000,75.000,903159.504,903159.504,52131140.648,6809413.581,0.000
882500.000,75.000,903315.301,903315.301,52131912.253,6810185.186,0.000
882600.000,75.000,903379.342,903379.342,52132683.858,6810956.791,0.000
882700.000,75.000,903419.148,903419.148,52133455.463,6811728.396,0.000
882800.000,75.000,903535.034,903535.034,52134227.068,6812500.001,0.000
882900.000,75.000,903634.021,903634.021,52134998.673,6813271.606,0.000
883000.000,75.000,903691.987,903691.987,52135770.278,6814043.211,0.000
883100.000,75.000,903735.024,903735.024,52136541.883,6814814.816,0.000
883200.000,75.000,903896.916,903896.916,52137313.488,6815586.421,0.000
883300.000,75.000,903999.242,903999.242,52138085.093,6816358.026,0.000
883400.000,75.000,904136.295,904136.295,52138856.698,6817129.631,0.000
883500.000,75.000,904215.936,904215.936,52139628.303,6817901.235,0.000
883600.000,75.000,904375.764,904375.764,52140399.908,6818672.840,0.000
883700.000,75.000,904628.354,904628.354,52141171.513,6819444.445,0.000
883800.000,75.000,904650.478,904650.478,52141943.117,6820216.050,0.000
883900.000,75.000,904768.765,904768.765,52142714.722,6820987.655,0.000
884000.000,75.000,904891.026,904891.026,52143486.327,6821759.260,0.000
884100.000,75.000,904984.801,904984.801,52144257.932,6822530.865,0.000
884200.000,75.000,905065.977,905065.977,52145029.537,6823302.470,0.000
884300.000,75.000,905150.050,905150.050,52145801.142,6824074.075,0.000
884400.000,75.000,905288.667,905288.667,52146572.747,6824845.680,0.000
884500.000,75.000,905319.313,905319.313,52147344.352,6825617.285,0.000
884600.000,75.000,905391.855,905391.855,52148115.957,6826388.890,0.000
884700.000,75.000,905615.222,905615.222,52148887.562,6827160.495,0.000
884800.000,75.000,905688.457,905688.457,52149659.167,6827932.100,0.000
884900.000,75.000,905724.906,905724.906,52150430.772,6828703.705,0.000
885000.000,75.000,905829.692,905829.692,52151202.377,6829475.310,0.000
885100.000,75.000,905952.742,905952.742,52151973.982,6830246.914,0.000
885200.000,75.000,905999.991,905999.991,52152745.587,6831018.519,0.000
885300.000,75.000,906065.132,906065.132,52153517.192,6831790.124,0.000
885400.000,75.000,906210.707,906210.707,52154288.796,6832561.729,0.000
885500.000,75.000,906311.671,906311.671,52155060.401,6833333.334,0.000
885600.000,75.000,906401.216,906401.216,52155832.006,6834104.939,0.000
885700.000,75.000,906510.134,906510.134,52156603.611,6834876.544,0.000
885800.000,75.000,906665.800,906665.800,52157375.216,6835648.149,0.000
885900.000,75.000,906766.893,906766.893,52158146.821,6836419.754,0.000
886000.000,75.000,906805.899,906805.899,52158918.426,6837191.359,0.000
886100.000,75.000,906891.899,906891.899,52159690.031,6837962.964,0.000
886200.000,75.000,907291.915,907291.915,52160461.636,6838734.569,0.000
886300.000,75.000,907323.170,907323.170,52161233.241,6839506.174,0.000
886400.000,75.000,907365.205,907365.205,52162004.846,6840277.779,0.000
886500.000,75.000,907534.513,907534.513,52162776.451,6841049.384,0.000
886600.000,75.000,907651.396,907651.396,52163548.056,6841820.989,0.000
886700.000,75.000,907688.826,907688.826,52164319.661,6842592.594,0.000
886800.000,75.000,907765.350,907765.350,52165091.266,6843364.198,0.000
886900.000,75.000,907918.305,907918.305,52165862.871,6844135.803,0.000
887000.000,75.000,907977.572,907977.572,52166634.476,6844907.408,0.000
887100.000,75.000,908027.962,908027.962,52167406.080,6845679.013,0.000
887200.000,75.000,908184.895,908184.895,52168177.685,6846450.618,0.000
887300.000,75.000,908284.967,908284.967,52168949.290,6847222.223,0.000
887400.000,75.000,908359.717,908359.717,52169720.895,6847993.828,0.000
887500.000,75.000,908414.059,908414.059,52170492.500,6848765.433,0.000
887600.000,75.000,908566.904,908566.904,52171264.105,6849537.038,0.000
887700.000,75.000,908677.926,908677.926,52172035.710,6850308.643,0.000
887800.000,75.000,908712.918,908712.918,52172807.315,6851080.248,0.000
887900.000,75.000,908821.398,908821.398,52173578.920,6851851.853,0.000
888000.000,75.000,908950.719,908950.719,52174350.525,6852623.458,0.000
888100.000,75.000,909029.179,909029.179,52175122.130,6853395.063,0.000
888200.000,75.000,909066.141,909066.141,52175893.735,6854166.668,0.000
888300.000,75.000,909250.968,909250.968,52176665.340,6854938.273,0.000
888400.000,75.000,909363.884,909363.884,52177436.945,6855709.877,0.000
888500.000,75.000,909402.591,909402.591,52178208.550,6856481.482,0.000
888600.000,75.000,909468.147,909468.147,52178980.155,6857253.087,0.000
888700.000,75.000,909707.467,909707.467,52179751.760,6858024.692,0.000
888800.000,75.000,909897.000,909897.000,52180523.364,6858796.297,0.000
888900.000,75.000,909926.974,909926.974,52181294.969,6859567.902,0.000
889000.000,75.000,910017.015,910017.015,52182066.574,6860339.507,0.000
889100.000,75.000,910147.755,910147.755,52182838.179,6861111.112,0.000
889200.000,75.000,910214.116,910214.116,52183609.784,6861882.717,0.000
889300.000,75.000,910297.053,910297.053,52184381.389,6862654.322,0.000
889400.000,75.000,910409.569,910409.569,52185152.994,6863425.927,0.000
889500.000,75.000,910544.025,910544.025,52185924.599,6864197.532,0.000
889600.000,75.000,910583.995,910583.995,52186696.204,6864969.137,0.000
889700.000,75.000,910664.834,910664.834,52187467.809,6865740.742,0.000
889800.000,75.000,910842.400,910842.400,52188239.414,6866512.347,0.000
889900.000,75.000,910943.410,910943.410,52189011.019,6867283.952,0.000
890000.000,75.000,910985.115,910985.115,52189782.624,6868055.556,0.000
890100.000,75.000,911095.815,911095.815,52190554.229,6868827.161,0.000
890200.000,75.000,911195.049,911195.049,52191325.834,6869598.766,0.000
890300.000,75.000,911264.590,911264.590,52192097.439,6870370.371,0.000
890400.000,75.000,911303.769,911303.769,52192869.044,6871141.976,0.000
890500.000,75.000,911387.885,911387.885,52193640.648,6871913.581,0.000
890600.000,75.000,911685.392,911685.392,52194412.253,6872685.186,0.000
890700.000,75.000,911732.743,911732.743,52195183.858,6873456.791,0.000
890800.000,75.000,911804.178,911804.178,52195955.463,6874228.396,0.000
890900.000,75.000,911903.681,911903.681,52196727.068,6875000.001,0.000
891000.000,75.000,911981.875,911981.875,52197498.673,6875771.606,0.000
891100.000,75.000,912011.936,912011.936,52198270.278,6876543.211,0.000
891200.000,75.000,912108.076,912108.076,52199041.883,6877314.816,0.000
891300.000,75.000,912295.272,912295.272,52199813.488,6878086.421,0.000
891400.000,75.000,912369.251,912369.251,52200585.093,6878858.026,0.000
891500.000,75.000,912413.129,912413.129,52201356.698,6879629.631,0.000
891600.000,75.000,912528.368,912528.368,52202128.303,6880401.235,0.000
891700.000,75.000,912605.374,912605.374,52202899.908,6881172.840,0.000
891800.000,75.000,912631.725,912631.725,52203671.513,6881944.445,0.000
891900.000,75.000,912700.502,912700.502,52204443.118,6882716.050,0.000
892000.000,75.000,912812.783,912812.783,52205214.723,6883487.655,0.000
892100.000,75.000,912901.482,912901.482,52205986.327,6884259.260,0.000
892200.000,75.000,912932.550,912932.550,52206757.932,6885030.865,0.000
892300.000,75.000,913062.790,913062.790,52207529.537,6885802.470,0.000
892400.000,75.000,913217.756,913217.756,52208301.142,6886574.075,0.000
892500.000,75.000,913318.642,913318.642,52209072.747,6887345.680,0.000
892600.000,75.000,913376.997,913376.997,52209844.352,6888117.285,0.000
892700.000,75.000,913518.988,913518.988,52210615.957,6888888.890,0.000
892800.000,75.000,913744.291,913744.291,52211387.562,6889660.495,0.000
892900.000,75.000,913767.086,913767.086,52212159.167,6890432.100,0.000
893000.000,75.000,913813.746,913813.746,52212930.772,6891203.705,0.000
893100.000,75.000,914049.027,914049.027,52213702.377,6891975.310,0.000
893200.000,75.000,914115.188,914115.188,52214473.982,6892746.915,0.000
893300.000,75.000,914168.719,914168.719,52215245.587,6893518.519,0.000
893400.000,75.000,914312.163,914312.163,52216017.192,6894290.124,0.000
893500.000,75.000,914421.495,914421.495,52216788.797,6895061.729,0.000
893600.000,75.000,914455.189,914455.189,52217560.402,6895833.334,0.000
893700.000,75.000,914555.989,914555.989,52218332.007,6896604.939,0.000
893800.000,75.000,914684.322,914684.322,52219103.611,6897376.544,0.000
893900.000,75.000,914813.207,914813.207,52219875.216,6898148.149,0.000
894000.000,75.000,914829.899,914829.899,52220646.821,6898919.754,0.000
894100.000,75.000,914982.529,914982.529,52221418.426,6899691.359,0.000
894200.000,75.000,915114.695,915114.695,52222190.031,6900462.964,0.000
894300.000,75.000,915197.296,915197.296,52222961.636,6901234.569,0.000
894400.000,75.000,915290.405,915290.405,52223733.241,6902006.174,0.000
894500.000,75.000,915390.567,915390.567,52224504.846,6902777.779,0.000
894600.000,75.000,915490.315,915490.315,52225276.451,6903549.384,0.000
894700.000,75.000,915716.821,915716.821,52226048.056,6904320.989,0.000
894800.000,75.000,915767.574,915767.574,52226819.661,6905092.594,0.000
894900.000,75.000,915937.006,915937.006,52227591.266,6905864.198,0.000
895000.000,75.000,916086.063,916086.063,52228362.871,6906635.803,0.000
895100.000,75.000,916125.043,916125.043,52229134.476,6907407.408,0.000
895200.000,75.000,916249.878,916249.878,52229906.081,6908179.013,0.000
895300.000,75.000,916462.357,916462.357,52230677.686,6908950.618,0.000
895400.000,75.000,916513.649,916513.649,52231449.291,6909722.223,0.000
895500.000,75.000,916556.527,916556.527,52232220.895,6910493.828,0.000
895600.000,75.000,916648.486,916648.486,52232992.500,6911265.433,0.000
895700.000,75.000,916857.663,916857.663,52233764.105,6912037.038,0.000
895800.000,75.000,916906.860,916906.860,52234535.710,6912808.643,0.000
895900.000,75.000,916970.193,916970.193,52235307.315,6913580.248,0.000
896000.000,75.000,917251.988,917251.988,52236078.920,6914351.853,0.000
896100.000,75.000,917352.234,917352.234,52236850.525,6915123.458,0.000
896200.000,75.000,917396.731,917396.731,52237622.130,6915895.063,0.000
896300.000,75.000,917501.361,917501.361,52238393.735,6916666.668,0.000
896400.000,75.000,917622.892,917622.892,52239165.340,6917438.273,0.000
896500.000,75.000,917674.244,917674.244,52239936.945,6918209.877,0.000
896600.000,75.000,917730.141,917730.141,52240708.550,6918981.482,0.000
896700.000,75.000,917885.997,917885.997,52241480.155,6919753.087,0.000
896800.000,75.000,918007.535,918007.535,52242251.760,6920524.692,0.000
896900.000,75.000,918166.648,918166.648,52243023.365,6921296.297,0.000
897000.000,75.000,918221.133,918221.133,52243794.970,6922067.902,0.000
897100.000,75.000,918334.561,918334.561,52244566.575,6922839.507,0.000
897200.000,75.000,918413.230,918413.230,52245338.179,6923611.112,0.000
897300.000,75.000,918443.527,918443.527,52246109.784,6924382.717,0.000
897400.000,75.000,918527.652,918527.652,52246881.389,6925154.322,0.000
897500.000,75.000,918677.794,918677.794,52247652.994,6925925.927,0.000
897600.000,75.000,918742.316,918742.316,52248424.599,6926697.532,0.000
897700.000,75.000,918782.902,918782.902,52249196.204,6927469.137,0.000
897800.000,75.000,918899.474,918899.474,52249967.809,6928240.742,0.000
897900.000,75.000,919038.007,919038.007,52250739.414,6929012.347,0.000
898000.000,75.000,919069.372,919069.372,52251511.019,6929783.952,0.000
898100.000,75.000,919118.140,919118.140,52252282.624,6930555.556,0.000
898200.000,75.000,919347.582,919347.582,52253054.229,6931327.161,0.000
898300.000,75.000,919445.798,919445.798,52253825.834,6932098.766,0.000
898400.000,75.000,919469.478,919469.478,52254597.439,6932870.371,0.000
898500.000,75.000,919760.696,919760.696,52255369.044,6933641.976,0.000
898600.000,75.000,919896.832,919896.832,52256140.649,6934413.581,0.000
898700.000,75.000,919963.056,919963.056,52256912.254,6935185.186,0.000
898800.000,75.000,920005.023,920005.023,52257683.858,6935956.791,0.000
898900.000,75.000,920163.972,920163.972,52258455.463,6936728.396,0.000
899000.000,75.000,920314.366,920314.366,52259227.068,6937500.001,0.000
899100.000,75.000,920414.769,920414.769,52259998.673,6938271.606,0.000
899200.000,75.000,920464.669,920464.669,52260770.278,6939043.211,0.000
899300.000,75.000,920605.309,920605.309,52261541.883,6939814.816,0.000
899400.000,75.000,920665.933,920665.933,52262313.488,6940586.421,0.000
899500.000,75.000,920687.695,920687.695,52263085.093,6941358.026,0.000
899600.000,75.000,920798.393,920798.393,52263856.698,6942129.631,0.000
899700.000,75.000,921036.032,921036.032,52264628.303,6942901.236,0.000
899800.000,75.000,921085.283,921085.283,52265399.908,6943672.840,0.000
899900.000,75.000,921122.522,921122.522,52266171.513,6944444.445,0.000
900000.000,75.000,921279.233,921279.233,52266943.118,6945216.050,0.000
900100.000,75.000,921379.170,921379.170,52267714.723,6945987.655,0.000
900200.000,75.000,921398.129,921398.129,52268486.328,6946759.260,0.000
900300.000,75.000,921516.181,921516.181,52269257.933,6947530.865,0.000
900400.000,75.000,921654.675,921654.675,52270029.538,6948302.470,0.000
900500.000,75.000,921709.626,921709.626,52270801.142,6949074.075,0.000
900600.000,75.000,921738.636,921738.636,52271572.747,6949845.680,0.000
900700.000,75.000,921949.171,921949.171,52272344.352,6950617.285,0.000
900800.000,75.000,922088.919,922088.919,52273115.957,6951388.890,0.000
900900.000,75.000,922131.046,922131.046,52273887.562,6952160.495,0.000
901000.000,75.000,922215.208,922215.208,52274659.167,6952932.100,0.000
901100.000,75.000,922344.068,922344.068,52275430.772,6953703.705,0.000
901200.000,75.000,922443.584,922443.584,52276202.377,6954475.310,0.000
901300.000,75.000,922471.708,922471.708,52276973.982,6955246.915,0.000
901400.000,75.000,922570.916,922570.916,52277745.587,6956018.519,0.000
901500.000,75.000,922670.518,922670.518,52278517.192,6956790.124,0.000
901600.000,75.000,922740.802,922740.802,52279288.797,6957561.729,0.000
901700.000,75.000,922762.960,922762.960,52280060.402,6958333.334,0.000
901800.000,75.000,922863.026,922863.026,52280832.007,6959104.939,0.000
901900.000,75.000,922958.241,922958.241,52281603.612,6959876.544,0.000
902000.000,75.000,922992.410,922992.410,52282375.217,6960648.149,0.000
902100.000,75.000,923059.481,923059.481,52283146.822,6961419.754,0.000
902200.000,75.000,923175.830,923175.830,52283918.426,6962191.359,0.000
902300.000,75.000,923480.557,923480.557,52284690.031,6962962.964,0.000
902400.000,75.000,923515.743,923515.743,52285461.636,6963734.569,0.000
902500.000,75.000,923575.444,923575.444,52286233.241,6964506.174,0.000
902600.000,75.000,924020.010,924020.010,52287004.846,6965277.779,0.000
902700.000,75.000,924106.239,924106.239,52287776.451,6966049.384,0.000
902800.000,75.000,924199.423,924199.423,52288548.056,6966820.989,0.000
902900.000,75.000,924287.443,924287.443,52289319.661,6967592.594,0.000
903000.000,75.000,924468.578,924468.578,52290091.266,6968364.198,0.000
903100.000,75.000,924525.187,924525.187,52290862.871,6969135.803,0.000
903200.000,75.000,924572.292,924572.292,52291634.476,6969907.408,0.000
903300.000,75.000,924728.160,924728.160,52292406.081,6970679.013,0.000
903400.000,75.000,924833.669,924833.669,52293177.686,6971450.618,0.000
903500.000,75.000,924863.371,924863.371,52293949.291,6972222.223,0.000
903600.000,75.000,924969.791,924969.791,52294720.896,6972993.828,0.000
903700.000,75.000,925110.476,925110.476,52295492.501,6973765.433,0.000
903800.000,75.000,925278.952,925278.952,52296264.106,6974537.038,0.000
903900.000,75.000,925314.688,925314.688,52297035.710,6975308.643,0.000
904000.000,75.000,925400.667,925400.667,52297807.315,6976080.248,0.000
904100.000,75.000,925543.473,925543.473,52298578.920,6976851.853,0.000
904200.000,75.000,925599.332,925599.332,52299350.525,6977623.458,0.000
904300.000,75.000,925650.009,925650.009,52300122.130,6978395.063,0.000
904400.000,75.000,925806.633,925806.633,52300893.735,6979166.668,0.000
904500.000,75.000,925899.403,925899.403,52301665.340,6979938.273,0.000
904600.000,75.000,925940.532,925940.532,52302436.945,6980709.877,0.000
904700.000,75.000,926022.226,926022.226,52303208.550,6981481.482,0.000
904800.000,75.000,926169.894,926169.894,52303980.155,6982253.087,0.000
904900.000,75.000,926220.667,926220.667,52304751.760,6983024.692,0.000
905000.000,75.000,926252.134,926252.134,52305523.365,6983796.297,0.000
905100.000,75.000,926573.240,926573.240,52306294.970,6984567.902,0.000
905200.000,75.000,926678.783,926678.783,52307066.575,6985339.507,0.000
905300.000,75.000,926723.680,926723.680,52307838.180,6986111.112,0.000
905400.000,75.000,926805.850,926805.850,52308609.785,6986882.717,0.000
905500.000,75.000,926945.411,926945.411,52309381.389,6987654.322,0.000
905600.000,75.000,927029.543,927029.543,52310152.994,6988425.927,0.000
905700.000,75.000,927064.027,927064.027,52310924.599,6989197.532,0.000
905800.000,75.000,927152.205,927152.205,52311696.204,6989969.137,0.000
